-0.4148	0.9107	-0.1488	0.2728
-0.4635	0.246	0.028	-0.12
-0.289	0.204	0.148	0.322
-0.757	-0.937	-1.137	-0.207
0.871	0.423	0.545	0.225
1.347	2.622	1.538	0.355
0.827	0.457	0.38	-0.562
-0.244	3.017	2.156	1.756
-0.056	0.431	0	-0.414
0.938	1.319	1.157	0.511
-1.194	-2.5445	-1.141	-0.417
-0.342	-0.428	-0.9225	-0.6075
-0.747	-0.186	-0.22	-0.383
0.074	0.368	0.621	-0.279
-0.4715	-0.9485	-0.4445	-0.036
0.564	0.405	1.113	0.28
0.166	1.4445	0.286	1.1135
0.0405	0.9485	0.1625	-0.0175
0.007	0.2405	0.2235	-0.0305
0.832	1.347	0.224	1.158
-0.433	-0.1697	-0.517	-0.2034
0.114	0.065	0.278	-0.3
0	0.936	0.652	0.298
0.392	0.812	0.47	0.175
-0.095	0.6	0.897	0.67
-0.244	0.189	-0.282	-1.041
0.845	0.971	0.491	0.084
-0.564	-0.827	0.067	0.088
-0.23	0.444	0.451	0.401
-0.6	0.066	0.083	0.201
-1.59	-0.964	-0.783	-0.348
-0.734	-0.423	-0.596	-0.524
-0.114	0.975	0.593	0.339
-0.246	-0.171	-0.5665	-0.5425
0.056	0.531	1.31	0.092
0.657	0.4885	0.7725	-0.042
0.146	0.637	0.595	0.928
-0.037	0.587	0.845	0.111
-1.219	-1.424	-1.747	-0.754
-0.182	-1.573	-1.745	-0.874
-0.071	-0.809	-0.475	-0.743
0.044	0.38	0.717	-0.266
0.7013	0.6607	0.8093	-0.042
0.329	0.151	-0.858	-0.102
-0.6565	-2.0855	-2.463	-1.199
1.638	3.973	4.286	1.945
1.13	2.158	1.309	0.179
-1.245	-0.896	-0.718	-0.2
0.4344	0.8634	0.2884	0.3947
-0.69	-0.276	-0.46	-0.354
-0.3203	1.0722	1.5767	0.5422
1.91	2.466	1.202	0.183
-0.042	1.125	0.788	0.2614
0.2345	0.3115	0.198	0.641
-0.158	1.052	0.227	-0.087
-0.111	-0.175	0.269	0.201
-0.587	-0.06	-0.786	-0.567
-0.248	0.914	-0.619	0.624
0.883	1.877	1.363	0.296
0.22	0.439	0.215	-0.16
-0.538	-1.197	-1.15	-0.318
0.467	1.854	1.493	0.153
-0.579	-0.103	-0.01	0.336
0.411	1.465	1.381	0.505
0.489	0.546	0.207	0.198
2.034	3.0605	1.256	0.281
-0.533	0.246	-0.295	0.297
-0.394	-0.233	-0.715	-0.53
0.231	-0.439	-0.334	-0.292
0.637	0.646	1.168	0.651
-0.187	0.086	-0.216	-0.094
-0.121	0.597	0.074	-0.201
-0.951	-0.416	-0.784	-0.697
-0.225	0.555	0.146	0.647
0.455	0.41	0.485	0.127
-0.3785	-0.2035	0.1815	-0.1745
-1.332	-3.137	-2.069	-0.942
0.102	0.563	-0.429	-1.286
-0.624	-0.557	-0.115	0.935
0.612	1.424	1.44	0.984
0.02	-0.239	0.106	-0.023
-0.252	0.453	0.299	0.454
-0.524	-0.544	0.05	0.427
-0.443	-0.591	-0.381	-0.135
-0.074	-1.086	-0.973	-0.216
2.524	2.633	1.909	1.455
-0.381	-2.821	-1.077	1.475
0.704	2.504	2.635	2.139
-0.646	-0.712	-0.423	-0.992
-0.4155	-0.7035	-0.8105	-0.7135
-0.867	-1.564	-0.903	0.035
-0.145	0.352	0.55	-0.267
-0.235	0.016	-0.16	0.363
0.3229	1.5164	1.4409	0.5394
-0.288	-0.469	-0.261	-0.331
0.1405	0.1495	0.646	0.159
-0.192	-0.022	-0.026	-0.329
0.305	-1.275	-0.824	-0.126
-0.738	-0.751	-0.291	0.329
-0.2205	0.212	0.584	0.505
-0.389	-0.212	0.182	-0.019
-0.591	-0.461	-0.102	0.196
-0.4155	-0.93	-0.4425	-0.2375
0.576	0.304	0.487	0.054
-0.148	0.837	1.228	0.232
0.315	0.569	1.171	0.755
-0.04	0.186	0.32	0.384
-0.273	0.614	1.051	0.551
-0.586	0.381	0.543	-0.0245
0.007	0.3815	0.549	0.537
-1.55	-2.831	-2.112	-0.64
0.484	0.19	0.121	0.277
0.231	0.405	0.322	0.257
0.485	0.944	0.913	0.148
1.653	1.657	1.596	0.473
-1.131	-2.589	-2.097	-0.854
1.296	1.501	1.239	0.801
0.1645	-0.374	-0.873	0.255
-0.303	0.145	0.2105	-0.1275
-1.774	-3.024	-1.623	-0.854
0.461	0.091	0.306	-0.005
1.149	0.851	0.936	0.618
-0.055	0.332	0.51	-0.219
0.3505	0.59	0.0415	0.184
0.781	2.286	2.425	1.652
-0.108	-0.173	-0.887	-0.084
0.104	1.823	0.145	1.415
-0.7635	-0.7568	-1.015	-0.3435
0.3019	1.3254	0.8648	0.2727
2.227	2.641	2.35	1.175
-0.621	0.019	-0.359	-0.506
-0.26	-0.079	-0.423	-0.233
-0.115	-0.046	0.325	0.254
0.129	0.3995	-0.345	-0.0045
0.6955	-0.424	0.204	-0.1555
-0.219	0.368	0.288	-0.195
-0.136	0.248	0.215	-0.059
1.361	0.024	0.412	0.395
0.33	0.527	0.558	-0.363
0.002	0.406	0.618	0.316
-0.1515	0.603	0.6335	-0.436
0.1495	1.129	1.32	0.591
0.235	-0.181	-0.328	-0.853
-0.598	0.419	0.111	0.478
0.304	1.38	1.341	0.511
0.07	0.229	0.186	-0.331
2.059	0.205	-0.958	-1.624
-0.018	0.608	0.562	0.436
-1.472	-3.161	-1.796	-0.396
-0.5815	-0.396	0.0195	-0.5325
2.182	1.489	0.057	0.079
0.121	0.276	0.034	-0.341
-1.233	-2.357	-1.433	-0.784
-1.206	0.1915	-0.2195	-0.9175
0.311	0.004	0.047	-0.625
0.246	1.384	0.349	-0.037
0.033	0.346	-0.266	-0.231
-1.117	-4.197	-4.885	-1.582
-1.486	-1.073	-0.954	-0.274
-0.4135	-0.1185	-0.0315	0.01
0.531	1.406	0.951	0.903
0.1795	-0.467	-0.2715	-0.5835
-0.285	-0.162	-0.085	0.239
1.0495	-0.242	-0.083	-0.686
-0.846	-2.836	-2.571	-1.052
-0.273	0.153	0.238	0.183
0.6455	0.8135	0.988	-0.072
-0.639	-0.608	-0.335	0.018
-0.775	-2.029	-2.379	-1.205
-0.085	-0.157	-0.045	0.267
0.72	1.716	1.006	0.749
-0.254	-0.74	-0.655	0.321
-0.375	-0.314	-0.033	0.002
0.317	-0.272	-0.21	0.273
0.489	1.302	1.129	0.254
-0.609	-0.532	0.071	0.192
-0.8946	-1.8453	-1.535	-0.859
1.227	1.709	2.226	2.634
-0.431	-0.128	-0.47	-0.515
0.491	0.704	0.832	0.643
-1.013	-0.511	-0.652	-0.45
0.659	0.79	0.739	0.809
0.194	0.3805	-0.1285	-0.3185
-0.227	-0.171	-0.371	0.321
-0.152	-0.5545	-0.0405	-0.2865
-1.1415	-3.193	-2.407	-0.9625
-0.689	0.453	-0.322	-0.201
-1.668	-2.812	-0.146	-0.486
-0.5555	-1.126	-1.102	-0.547
-0.995	-2.342	-1.396	-0.402
0.718	1.123	1.075	0.12
-0.7515	-1.245	-1.1605	-0.239
-0.26	0.133	-0.536	-0.424
-1.124	0.3395	-1.856	-0.304
-0.005	-0.896	-0.01	-0.182
0.644	0.596	0.234	0.985
0.9455	1.6705	1.477	0.722
-1.2331	-0.1336	-0.2271	0.1964
-0.167	0.712	0.309	0.383
0.059	0.389	0.03	-0.386
-0.196	-0.348	0.015	0.016
-0.955	-0.868	-1.281	-0.678
0.688	1.077	1.132	0.872
-0.299	-0.028	-0.136	-0.481
0.568	0.779	0.5285	0.6735
0.52	1.342	0.826	0.458
-0.866	-0.274	-0.327	-0.015
2.668	5.557	5.002	1.064
-0.224	0.231	0.5	0.195
0.261	-0.067	0.341	0.3705
-0.157	0.436	0.238	-0.009
0.721	1.08	1.145	0.929
-0.225	0.133	0.875	-0.076
1.75	3.575	2.957	0.942
1.258	1.351	1.276	0.683
-0.117	0.542	-0.354	0.091
-0.309	-0.2265	-0.378	-0.473
0.823	0.124	0.07	-0.297
-1.762	-0.528	1.156	-0.072
0.125	0.354	0.448	-0.307
1.799	0.507	0.319	0.416
-0.412	-0.879	-1.31	-0.118
-0.39	-0.573	-0.412	-0.16
-0.199	0.566	0.381	0.181
-1.451	-2.107	-0.146	0.332
-0.169	0.251	-0.468	-0.53
0.1265	-0.135	0.1935	0.376
-0.557	0.461	0.2175	-0.2195
-1.109	-0.666	-0.923	0.062
-0.291	0.484	-0.244	-0.071
-0.378	-1.428	0.46	-0.029
-0.4173	-0.3133	-0.2993	-0.3787
0.22	0.603	0.294	0.262
-0.484	-0.277	-0.33	-0.519
-0.098	0.628	-0.776	-0.608
-0.294	0.4815	-0.3055	-0.055
-0.395	0.143	-0.134	0.101
-0.468	-0.514	0.025	0.178
0.198	1.616	1.691	0.351
0.591	1.338	1.12	1.082
0.519	0.915	0.461	0.007
-0.124	1.071	1.181	0.648
0.0395	0.9145	0.7905	-0.366
0.4475	0.993	0.9785	0.8875
-0.674	-4.157	-3.3395	-0.614
1.168	2.999	2.305	1.517
0.01	1.464	0.86	0.545
-0.915	-2.593	-1.422	0.893
-0.024	0.4405	0.3665	-0.07
-0.586	-0.689	-0.145	0.078
-0.575	-0.496	-1.682	-0.421
-0.656	-1.73	-1.1	-0.378
0.165	0.031	0.281	0.169
0.584	1.576	1.111	0.077
0.064	1	1.135	0.211
-0.728	-4.156	-0.734	-0.499
0.035	0.959	0.722	0.289
-0.645	-0.077	-0.133	0.124
-0.154	0.531	0.568	0.641
0.1665	-1.979	-0.9735	-0.392
-0.714	-0.221	-0.646	-0.695
-0.338	0.129	-0.381	-0.521
-0.891	-0.387	-0.473	-0.388
0.234	1.1525	0.1475	0.288
0.445	0.754	0.892	1.072
0.305	1.5345	0.8365	0.9835
-0.704	-0.074	0.635	-0.009
-0.043	0.838	0.737	0.938
-0.399	-0.569	-1.256	-1
-0.402	-1.288	-0.889	-0.288
-0.269	0.0495	0.419	-0.5675
0.173	0.524	-0.072	-0.054
-0.398	-1.174	-1.09	-0.17
1.167	2.38	1.6775	0.849
-0.626	-0.678	-0.378	-0.722
-0.568	0.128	0.085	-0.263
-0.29	-0.781	-0.502	-0.19
-0.253	-0.737	-0.41	-0.591
-0.296	1.269	2.002	0.784
-0.466	-1.77	-1.364	-0.812
-0.111	-0.125	0.348	-0.016
-0.37	-0.591	-0.668	0.09
-0.691	0.124	-0.057	-0.316
-0.271	-0.696	-0.354	-0.325
0.423	1.111	0.916	-0.456
-0.68	-0.525	-0.604	-0.136
-0.879	-0.925	-0.455	-0.395
-0.627	-0.367	-0.5635	0.13
1.013	0.862	0.99	0.943
0.578	2.004	1.454	0.695
0	-1.403	-2.215	-0.775
0.855	2.231	2.448	1.33
-0.353	0.03	0.527	0.521
0.63	0.5115	0.2945	0.0705
-0.555	-0.528	-0.545	-0.201
-0.736	0.76	-0.393	-0.454
-0.625	-1.931	-1.52	-0.829
-0.335	-1.5575	-1.5915	-1.034
-0.905	-0.947	-0.777	0.014
-0.1345	0.447	0.121	-0.179
-0.71	-0.99	-1.024	-0.141
-0.347	-0.467	0.281	0.302
0.447	0.9643	0.8843	0.686
-0.131	-0.002	-0.039	0.111
1.075	0.4685	-0.021	0.792
-1.9035	-4.231	-2.933	-1.41
1.024	2.915	2.077	0.401
-1.879	-2.897	-2.154	-0.462
0.197	1.031	1.164	0.385
-1.0915	-1.008	-0.751	-0.18
-0.845	0.073	0.036	-0.251
-0.827	-2.175	-1.413	-1.062
-0.865	-1.055	-0.734	-0.441
0.923	0.396	0.43	-0.588
0.21	0.988	0.743	0.383
-0.076	0.196	-0.21	-0.113
-0.112	0.464	0.09	-0.753
1.169	3.051	2.377	2.142
0.503	0.503	0.548	0.384
1.443	0.507	0.859	0.896
0.203	0.592	0.537	0.539
0.658	0.61	-0.006	-0.725
0.4792	3.6403	2.5168	1.0233
-0.344	-0.653	-0.628	-0.661
-0.009	0.214	0.84	0.711
1.164	1.12	1.594	0.834
1.007	0.097	0.669	0.365
0.48	0.632	0.53	0.594
0.506	0.621	0.914	0.402
-0.26	-0.043	0.321	0.014
-0.1225	-0.488	-0.5735	-0.512
-0.863	-1.395	-1.458	-0.587
0.461	0.66	0.836	-0.376
0.1775	0.2705	0.145	0.069
-0.818	-0.0945	0.0715	-0.4425
-0.682	-0.696	-0.6005	-0.2475
0.8307	2.0614	1.177	-0.2406
-0.874	-1.952	-1.902	-1.045
-0.695	-0.7035	-0.5305	-0.1265
1.23	0.916	1.314	0.452
-0.814	-2.404	-1.952	-0.674
-0.358	-0.045	-0.097	0.15
0.542	-0.036	-0.215	0.082
0.06	-0.427	-0.467	-0.539
-0.173	-0.497	-0.471	-0.265
-0.5945	-0.6545	-0.1855	0.3715
0.783	3.596	3.261	0.072
-0.539	-0.513	-0.599	-0.227
-0.359	0.608	0.41	0.285
-0.634	-0.14	-0.207	0.111
-0.003	-0.222	-0.475	-0.017
-0.632	-1.452	-1.555	-0.961
0.29	-0.317	-0.471	0.365
-1.205	-1.423	-1.0056	-1.3916
0.148	0.754	0.731	0.182
0.975	2.382	2.29	0.816
0.3841	0.4584	1.0964	0.3459
-0.508	-0.774	-0.464	0.097
-1.663	0.185	-0.137	0.185
0.052	0.308	0.246	0.561
-0.625	-0.191	-0.186	0.287
0.264	0.044	-0.364	-0.234
-0.2305	0.7415	0.4625	0.1925
-0.644	-0.162	-0.464	-0.772
0.681	-0.243	0.059	-0.157
0.698	2.035	1.1405	0.6385
-2.252	-2.331	-1.099	0.015
0.146	-0.233	0.017	0.538
-0.413	-0.355	-0.518	-0.325
-0.533	-1.25	-0.565	-1.099
0.7335	1.8325	1.066	0.749
-0.335	-0.8095	-0.3655	0.096
-0.3485	0.4105	0.49	0.429
0.031	0.483	0.061	-0.281
0.682	0.826	0.781	0.807
-0.916	-0.8	-0.266	-0.049
-0.362	0.139	0.344	0.468
-0.5533	-0.7369	0.6906	-0.0749
-0.416	-0.092	0.44	0.062
0.057	0.874	0.627	-0.201
0.246	0.131	0.183	0.328
-0.611	-1.871	-0.149	-0.004
-0.768	-0.85	-0.471	-0.409
-0.653	-0.4	-0.733	0.038
0.182	0.689	0.752	0.473
0.3725	0.6515	0.6085	0.409
0.3406	0.3256	0.2151	-0.1354
0.112	0.012	-0.086	0.39
