-0.451	0.146	0.079	-0.017	0.332
0.023	0.572	0.685	-0.728	-0.8
-0.621	-0.073	-0.174	-0.463	0.55
-0.865	-0.3	-0.262	-0.089	0.325
-0.489	0.145	-0.012	-0.179	0.421
-1.2	0.101	-0.348	-0.504	-0.662
-0.618	0.494	0.451	0.108	1.285
-0.408	0.131	-0.1	0.282	0.191
-0.38	0.13	-0.017	-0.357	0.461
-0.824	0.357	0.294	0.077	-0.204
-1.472	-0.547	-2.819	-0.652	-0.276
-0.799	-0.04	-0.093	-0.06	0.257
-0.089	0.207	0.353	0.56	-0.455
-1.697	-0.862	-0.967	-0.499	-0.057
-0.508	0.3465	0.1485	-0.184	-0.4455
-0.322	0.53	0.399	-0.047	-0.756
-1.3	-0.497	-0.424	-0.354	0.146
-0.462	0.442	0.427	0.362	-0.229
-0.574	-0.12	-0.059	-0.128	-0.037
-0.581	0.088	0.199	0.181	0.083
-0.976	-0.856	-2.3615	-1.3475	-0.782
-0.411	0.501	0.616	0.44	-0.397
-0.953	-0.209	-0.186	-0.357	-0.552
-0.608	0.249	0.347	0.083	-0.191
-0.644	0.366	0.353	-0.734	-0.347
-0.734	-0.212	-0.216	-0.102	0.286
-0.645	-0.444	-0.461	-0.129	-0.081
-0.602	-0.078	-0.117	0.146	0.27
-0.854	-0.035	-0.151	-0.538	-0.623
-0.969	0.034	-0.13	0.018	0.07
-0.528	-0.0605	0.8095	-0.203	0.045
-0.198	0.563	0.607	0.555	0.058
-0.189	0.333	0.39	-0.399	-0.665
-0.721	-0.434	-0.246	-0.422	0.08
-0.966	-0.344	-0.392	-0.246	-0.066
-0.595	0.39	0.477	-0.148	0.012
-0.543	0.6525	0.5	0.5825	-0.718
-0.522	0.157	0.16	0.312	-0.404
-0.982	-1.276	-1.114	-0.798	0.675
-0.473	-0.128	-0.118	-0.068	0.021
-0.4	0.053	0.262	0.167	0.429
-0.866	-0.226	-0.108	0.028	0.273
-1.093	-0.464	-0.273	-0.353	0.575
-0.241	0.192	0.021	-0.22	0.763
-0.962	0.038	-0.174	-0.19	-0.507
-0.761	-0.063	-0.181	-0.244	-0.114
-1.144	-0.3415	-0.2715	-0.091	0.5155
-0.765	0	-0.222	-0.184	-0.175
-0.646	0.1375	-0.055	-0.3105	-0.331
-0.578	-0.271	-0.05	-0.086	-0.041
-1.48	-0.701	-0.272	-0.421	-0.573
-0.89	-0.107	-0.411	-0.306	0.109
-1	-0.664	-0.228	-0.428	-1.503
-0.841	-0.177	-0.605	-0.418	-0.353
-0.823	-0.161	-0.159	-0.104	0.004
-0.608	-0.261	-0.151	0.214	0.112
-1.231	-0.41	-0.237	-0.418	0.433
0.393	0.639	0.633	0.433	-0.635
-1.137	-0.6045	-0.2565	-0.579	-0.3395
-0.96	-0.314	-1.29	0	0.325
-1.769	-0.198	-0.195	-0.385	0.26
-0.785	0.2	0.14	-0.076	-0.351
-0.791	0.1	0.113	-0.358	-0.153
-0.561	0	0.076	-0.604	-0.246
-1.358	-0.458	-0.521	-0.538	-0.069
-0.577	-0.319	-0.18	-0.33	0.021
-0.683	-0.283	-0.069	-0.378	-0.792
-2.124	-0.5135	-0.77	-2.3575	-0.6055
-0.911	-0.104	-0.132	-0.535	-0.093
0.053	0.119	0.085	-0.13	-0.578
-0.732	-0.04	0.107	-0.137	-0.078
-0.798	0.3437	-0.2877	-0.0837	-0.36
-1.028	-0.105	-0.645	-0.204	-0.661
-0.371	0.172	0.279	0.371	-0.193
-1.667	-0.162	-0.14	-0.218	0.614
-0.441	0.318	0.192	0.089	0.363
-0.593	-0.22	-0.362	-0.216	0.068
-1.337	-0.597	-0.524	-0.463	0.221
-0.837	-0.975	-0.358	-0.376	-0.274
-0.906	-0.108	-0.176	-0.024	-0.133
-1.599	-0.783	-0.635	-0.749	-0.122
-0.644	-0.073	-0.011	0.378	-0.669
-0.01	1.075	0.762	0.156	0.61
-0.17	0.49	0.15	0.013	0.371
-0.716	-0.053	-0.21	-0.108	0.029
-0.994	-0.524	-0.172	-0.392	-0.301
-1.436	-0.661	-0.335	-0.072	0.343
-0.974	0.033	0.188	-0.252	-0.295
-0.32	0.294	0.351	0.129	0.397
-0.2875	0.2825	0.1625	-0.0135	0.153
-0.396	0.415	0.551	-0.058	0.021
-0.642	-0.1065	-0.3445	-1.166	-0.545
-0.432	0.1005	0.329	-0.452	-0.049
-0.907	-0.2865	-0.3545	-0.789	-0.3805
-0.681	0.066	0.009	-0.183	0.6
-0.783	0.138	0.265	-0.088	-0.172
-0.362	0.054	0.054	-0.046	0.129
-0.299	0.084	0.134	0.269	-0.272
-1.397	-0.419	-0.386	-1.115	-1.929
-0.867	0.033	0.066	0.33	0.409
-0.775	-0.123	-0.037	-0.152	0.702
0.02	0.678	0.643	0.435	-0.249
-1.46	-0.726	-0.606	-0.697	-0.021
-0.66	-0.143	-0.04	0.064	-0.33
-0.607	0.097	-0.17	-0.232	-0.05
-0.616	0.164	0.104	-0.244	0.295
-0.5195	-0.103	-0.33	-0.1945	0.218
-0.447	-0.124	-0.228	-0.222	-0.133
-0.772	-0.109	-0.072	0.261	-0.408
-1.126	-0.093	0.08	-0.196	0.272
-1.183	-0.414	-0.467	-0.424	0.374
-0.022	-0.342	-0.503	-0.185	0.664
-0.091	-0.27	-0.163	-0.037	0.726
-0.698	-0.2415	-0.1885	-0.273	-0.7455
-1.146	-0.534	-0.4305	-0.8095	-0.145
-1.405	-0.558	-0.313	-0.069	0.239
-0.951	-0.02	0.067	-0.085	-0.003
-1.621	-0.172	-0.306	-0.26	0.433
-0.641	-0.374	-0.18	-0.535	0.099
0.012	0.181	0.362	0.118	0.291
-0.719	-0.234	-0.09	-0.194	0.214
-0.127	0.201	0.072	-0.042	0.325
-0.534	0.278	0.183	0.003	0.056
-1.129	-0.887	-0.552	-0.387	0.509
0.242	0.859	0.679	0.639	0.074
-0.557	0.372	0.312	0.257	0.369
-0.8065	-0.041	-0.3395	-0.787	-0.37
-1.115	-0.158	-0.151	-0.338	-0.13
-0.792	0.073	0.072	0.117	0.641
-1.112	-0.273	-0.404	-0.361	-0.141
-0.889	-0.231	-0.1	-0.366	0.318
-0.7245	-0.627	-0.5685	-0.028	-0.8865
-0.745	0	-0.168	0.008	-0.161
-1.02	-0.477	-0.181	-0.141	-0.34
-0.5955	0.0245	-0.091	0.033	0.277
-0.415	0.045	-0.415	-0.485	-0.48
-1.32	-0.338	-0.09	-0.195	-0.118
-0.643	-0.172	-0.376	0.031	-0.346
-1.613	-0.98	-0.829	-0.282	0.653
-0.652	0.179	-0.032	-0.196	-0.105
-0.9775	-0.3365	-0.454	-0.0085	-0.2315
-0.6665	0.1665	0.246	0.021	0.481
-0.737	-0.025	0.022	-0.221	-0.205
-1.056	-0.718	-0.385	-0.32	0.071
-1.4385	-0.899	-0.6295	-0.698	0.493
-1.14	-1.144	-0.806	-0.192	-0.319
-1.2125	-0.275	-0.139	-0.2055	-0.2035
-0.986	-0.204	0.024	-0.454	-0.222
0.111	0.68	0.56	0.051	-0.56
-0.56	0.134	-0.165	-0.345	0.215
-0.946	-0.293	-0.138	0.136	0.321
-0.2055	0.2955	0.177	0.1555	-0.3885
-1.3085	-0.4745	-0.4295	-0.341	0.155
0.2003	0.7497	0.137	-0.2427	-0.1003
0.159	0.451	0.406	0.433	0.206
-1.104	-0.115	-0.103	-1.189	-0.681
0.149	1.158	0.807	0.343	0.097
-1.389	-0.427	-0.152	-0.028	-0.398
-1.117	-0.343	-0.284	-0.411	0.434
-1.036	-0.478	-0.191	-0.435	0.276
-0.438	0.18	0.085	-0.241	0.488
-0.84	-0.31	-0.682	-0.858	-0.319
-0.64	-0.111	0.027	-0.009	0.128
-0.488	-0.026	-0.019	0.183	0.088
-1.561	-0.239	-0.363	-0.081	-0.483
0.569	1.711	1.054	0.783	0.823
-0.815	-0.216	-0.207	-0.236	-0.213
-0.624	0	-0.159	0.138	0.612
-0.672	-0.125	-0.018	0.24	-0.195
0.123	0.658	0.406	0.316	0.15
-1.184	1.0555	-0.7275	-0.582	0.1816
-1.283	-0.235	-0.071	-0.522	-0.214
-0.603	0.192	0.03	-0.48	0.332
-0.048	0.774	0.493	0.343	0.053
-0.3875	0.245	0.117	-0.3185	-0.0415
-1.422	-0.6795	-0.7455	-0.4645	-0.252
-0.9665	-0.792	-0.601	-0.56	0.3875
-0.778	-0.029	0.193	0.24	0.456
-0.523	0.211	0.233	-0.081	-0.306
-0.98	-0.259	-0.743	-0.644	0.079
-0.263	0.164	0.003	-0.296	0.005
-0.834	-0.501	-0.451	-0.348	0.417
-0.85	0.042	0.1285	-0.062	-0.396
-1.224	-0.763	-0.489	-0.279	0.571
-0.991	-0.29	0.135	-0.389	-0.506
-1.065	-0.33	-0.274	0.033	0.479
-0.7585	-0.3915	-0.148	-0.314	-0.3565
-0.86	-0.072	-0.046	-0.024	0.016
-1.31	-0.972	-0.615	-0.244	0.471
-0.564	0.174	0.209	0.206	0.196
-0.773	-0.735	-0.067	-0.254	-0.257
-1.443	-0.178	-0.543	-0.291	-0.121
-0.704	-0.357	-0.316	-0.276	0.127
-0.701	0.024	0.026	-0.105	0.452
-0.67	-0.018	0.087	0.075	0.463
-0.3495	-0.0125	-0.3175	-0.3585	0.389
-2	-0.507	-0.363	-0.848	-0.53
-0.809	-0.366	-0.402	-0.146	0.141
-0.593	-0.009	-0.005	-0.647	-0.19
-0.756	-0.144	-0.076	-0.36	-0.069
-1.28	0.056	-0.222	-0.301	0.081
-0.776	-0.323	-0.257	-0.425	0.537
-0.653	0.33	0.237	-0.066	0.711
0.004	0.307	0.226	0.316	-0.437
-0.333	0.27	0.241	0.108	0.158
-0.761	-0.16	0.038	-0.221	-0.205
-1.157	-0.588	-0.374	-0.133	-0.114
-0.524	-0.041	0.1	0.24	-1.112
-0.457	0.14	-0.021	-0.022	0.156
-1.185	0.041	-0.044	-0.075	0.01
-0.474	0.24	0.213	0.018	0.184
-0.855	-0.331	-0.214	-0.224	0.203
-1.148	-0.561	-0.299	-0.091	-0.024
-0.913	0.105	-0.034	-0.667	-0.184
-1.018	0.174	0.075	-0.123	-0.049
-1.415	-0.661	-0.131	-0.541	0.015
-0.365	0.088	-0.218	-0.563	0.239
-0.775	0.282	0.186	-0.115	-0.738
-1.216	-0.22	-0.182	-0.585	-0.517
-1.006	-0.138	-0.315	-0.348	0.236
-0.737	0.512	0.774	0.074	0.075
-0.824	0.041	0	-0.556	-0.955
-0.777	0.093	0.078	-0.044	0.466
-0.953	0.181	0.415	-1.392	0.663
-0.542	-0.092	0.036	0.313	-0.02
-0.826	-0.45	-0.4075	1.0885	-0.077
-0.714	-0.006	-0.103	-0.327	-0.027
-0.598	0.296	0.464	-0.005	0.114
-0.523	0.251	0.104	-0.448	-0.172
-0.651	-0.066	-0.152	-0.218	-0.53
-1.62	-0.5295	-0.6575	-0.303	0.663
-1.571	-0.5	-0.561	-0.481	0.042
-0.979	-0.3305	-0.0525	-0.092	-0.1945
-1.833	-1.307	-0.966	-0.727	0.156
-1.347	0.013	0.0605	0.3215	-0.5265
-0.87	-0.1	0.104	0.225	0.281
-0.744	-0.235	-0.226	-0.059	0.369
-1.193	-0.059	-0.058	-0.138	-0.133
-1.048	-0.665	-0.269	-0.037	0.105
-0.316	0.242	0.246	0.08	0.251
-0.488	-0.253	-0.125	-0.221	-0.228
-0.53	-0.367	-0.385	-0.34	0.184
-0.406	-0.089	0.097	0.055	0.203
-0.422	-0.054	-0.224	-0.07	-0.194
-0.603	-0.017	-0.114	-0.376	0.117
-0.594	0.173	0.128	0.113	-0.011
-0.153	-0.0625	-0.128	-0.342	0.134
-0.9725	-0.166	-0.164	-0.401	-0.2585
-0.655	-0.05	-0.151	-0.229	-1.145
-1.0885	-0.48	-0.361	-0.7505	-1.6655
-1.117	-0.442	-0.499	0.427	-0.18
-0.974	-0.534	-0.561	-0.23	0.206
-0.275	0.451	0.586	0.259	-0.214
5.264	4.151	2.536	-0.19	-0.605
-0.848	0.336	-0.17	-0.369	0.017
0.034	0.283	0.453	0.345	0.324
-0.725	0.2275	-0.244	-0.1805	-0.4655
-1.002	-0.161	-0.116	-0.028	0.305
-0.2425	0.1765	0.2715	0.514	-0.2165
-0.767	0.246	0	-0.294	2.233
-0.67	0.005	-0.237	-0.4	0.824
-0.71	-0.154	-0.017	-0.265	-0.264
-1.163	-0.3751	-0.2487	-0.929	-0.749
-0.898	-0.207	-0.142	-0.323	-0.128
-1.016	-0.148	-0.232	-0.466	-0.353
-1.441	-0.433	0.067	0	0.649
-1.3585	-0.306	-0.159	0.1105	-0.1865
-1.2385	-1.0135	-0.922	-0.4025	0.107
-0.842	-0.434	-0.305	-0.306	0.159
-0.775	-0.091	0.089	0.18	-0.398
-0.765	0.012	-0.212	-0.265	-0.02
-1.236	0.324	-0.047	-0.066	-0.394
-0.887	-0.137	0.056	-0.082	0.257
-0.944	-0.167	-0.298	-0.316	0.126
-0.85	-0.023	-0.057	-0.281	-0.359
-0.059	0.599	0.267	0.036	0.227
-0.464	-0.154	-0.185	-0.231	-0.113
-0.868	-0.201	0.004	0.052	0.323
-1.05	-0.322	-0.226	-0.423	-0.32
-1.322	-0.37	-0.36	-0.311	0.162
-0.907	-0.17	-0.473	-0.535	-0.501
-0.301	-0.228	-0.266	-0.14	0.228
-0.6815	0.078	-0.01	-0.019	-0.247
-1.181	-0.518	-0.261	-1.262	-0.472
-0.302	0.118	0.021	-0.24	0.223
-0.361	0.253	-0.087	-0.757	-0.272
-0.554	0.397	0.111	0.278	0.102
-0.901	-0.247	-0.454	-0.131	0.376
-0.692	0.132	0.06	-0.062	0.103
-0.759	0.2395	0.016	-0.0345	0.1575
-0.625	0.176	0.342	0.283	-0.191
-0.122	-0.656	-0.196	0.23	-0.477
-0.679	-0.883	-0.881	-0.105	0.325
-0.958	-0.331	-0.367	-0.33	0.222
-0.672	0.041	0.095	0.111	-0.233
-0.828	-0.197	0	-0.117	-0.326
-1.092	-0.406	-0.619	-0.64	-0.051
-0.673	-0.037	0.103	0.007	0.028
-0.543	0.09	0.269	0.158	-1.176
-1.068	-0.061	0.101	-0.539	0.701
-2.211	-1.391	-1.024	-0.347	-0.742
-1.304	-1.426	-0.82	-0.278	1.06
-0.366	0.256	0.364	0.366	-0.183
-0.875	-0.0295	-0.3175	-0.2355	0.219
-0.932	-0.152	-0.3	0.022	0.081
-0.6453	0.056	0.03	-0.224	-0.196
-0.71	0.408	0.029	-0.147	0.029
-0.917	-0.174	0.178	-0.286	0.207
-0.335	0.43	0.184	0.072	0.049
-0.726	-0.18	-0.159	-0.1965	-1.019
-0.737	-0.034	-0.35	-0.391	-0.533
-0.937	-0.226	0.166	-0.056	-0.139
-0.801	-0.279	-0.141	-0.212	0.152
-0.4905	-0.084	0.0845	-0.151	0.2455
-0.487	-0.006	-0.007	0.182	0.011
-0.251	0.362	0.106	0.11	0.212
-0.663	-0.337	-0.2615	-0.419	-0.347
-1.576	-0.262	-0.276	-0.219	0.134
-1.096	-0.5	-0.368	-0.381	0.16
-0.729	-0.324	-0.073	0.016	-0.097
-0.828	-0.718	-0.025	-0.876	-0.08
-0.777	-0.409	-0.468	0.016	0.289
-0.7355	0.1185	-0.032	-0.2745	0.338
0.01	0.2105	0.2045	0.1405	0.084
-0.077	0.807	0.395	0.11	0.255
-1.141	0.017	0.101	-0.496	-0.737
-1	-0.403	-0.585	-0.782	0.16
-0.79	-0.179	-0.08	-0.134	0.068
-0.791	-0.335	-0.237	-0.146	0.099
-0.016	0.583	0.593	-0.01	-0.003
-1.185	-0.461	-0.315	-1.245	-0.1971
-0.547	0.374	0.385	-0.007	-0.087
-0.607	0.125	-0.213	-0.481	-0.419
0.003	0.525	0.385	0.016	-0.507
-0.908	0.205	0.063	-0.154	0.25
-1.412	-0.552	-0.498	-0.365	-0.208
-0.603	-0.128	0.056	0.015	-0.364
-0.636	0.28	0.314	0.07	0.096
-1.815	-1.247	-1.063	-0.413	0.109
-1.421	-0.449	-0.692	-0.384	-0.503
-0.937	-0.559	-0.282	-0.187	0.469
-2.07	-0.341	-0.778	-1.115	-0.612
-1.187	-0.2695	-0.3445	-0.5085	-0.681
-0.4	-0.188	-0.298	-0.752	1.449
-0.92	-0.209	-0.074	-0.375	0.105
0.243	0.267	0.06	-0.017	-0.273
-0.345	0.172	0.174	0.303	0.052
-0.756	0.0825	0.058	-0.13	-0.4665
-0.879	-0.0045	-0.077	-0.129	0.254
-0.952	-0.4	-0.589	-0.054	0.067
-0.844	-0.206	-0.084	-0.115	0.132
-1.322	-0.447	-0.164	-0.37	-0.02
-0.444	0.458	0.402	-0.387	-0.445
-0.351	0.232	0.332	0.102	0.077
-0.887	-0.306	-0.4975	-1.136	-0.351
-0.452	-0.19	0.013	0.142	-0.086
-1.089	-0.585	-0.432	-0.617	-0.162
-0.655	0.362	0.536	-0.8	-0.468
-1.052	-0.414	-0.391	-0.159	0.107
-0.97	-0.151	-0.123	-0.239	-0.557
-1.756	-0.835	-0.99	-1.095	-1.054
-0.958	-0.452	-0.331	-0.436	0.526
0.185	0.547	0.158	-0.043	-0.091
-0.3485	0.2605	0.259	0.164	0.3095
0.759	1.492	1.429	0.113	0.822
-0.392	0.409	0.21	-0.013	0.349
-0.488	0.123	0.094	-0.095	-0.118
-0.469	0.505	-0.046	0.893	0.497
-0.38	0.061	0.272	-0.091	-0.391
-0.631	-0.11	-0.131	0.012	-0.152
-0.694	-0.031	0.03	-0.11	0.146
-0.039	0.804	0.762	0.347	-0.405
-0.588	0.118	0.057	-0.431	-0.023
-1.107	-0.255	-0.2455	-0.394	-0.231
-1.409	-0.787	-0.617	-0.612	0.438
-0.6725	0.0475	-0.2065	-0.9015	-0.269
-0.662	0.795	0.507	0.188	0.208
0.007	0.42	0.407	-0.078	0.141
-0.259	0.683	0.37	0.161	-0.77
-0.668	-0.16	-0.188	0.042	-0.234
-2	-0.913	-0.721	-0.421	0.136
-0.689	-0.185	-0.285	0.01	0.023
-0.207	0.38	0.284	0.238	-0.177
-1.303	-0.574	-0.204	0.18	-0.923
-0.787	-0.234	-0.339	-0.398	-0.33
-0.093	0.216	0.001	0.174	-0.313
-0.762	-0.061	0.011	0.101	0.301
-0.454	0.055	0.055	-0.907	-0.304
-0.725	-0.066	0.015	-0.072	-0.105
-0.382	0.118	0.07	-0.022	-0.073
-0.428	0.1585	0.109	-0.069	-0.63
-1.406	-1.144	-1.081	-0.469	0.397
-0.5787	0.064	0.199	0.112	0.052
-1.046	-0.38	-0.175	-0.292	0.288
-0.876	0.063	-0.042	-0.115	-0.064
-0.503	0.304	0.53	0.157	0.477
-0.4425	0.305	0.098	-0.449	0.1565
-0.821	-0.555	-0.64	-0.253	-0.129
-1.0785	-0.266	-0.448	-0.355	0.019
-0.444	-0.0145	0.077	0.1595	-0.096
-0.342	0.438	0.206	-0.684	-0.521
-0.323	0.22	-0.199	0.111	-0.198
-0.7755	-0.162	-0.203	-0.1475	-0.1435
-0.031	0.785	0.76	0.424	-0.291
-1.165	-0.248	-0.098	-0.358	-1.26
-0.922	-0.2785	-0.4035	-0.2305	0.1265
-0.887	-0.075	-0.093	-0.326	-0.104
-0.119	0.376	0.253	0.219	-0.015
-0.16	0.64	0.631	-0.043	-0.017
-0.715	-0.147	-0.08	-0.069	0.207
-0.545	-0.088	0.121	-0.055	0.54
-0.88	-0.283	-0.372	-0.614	-0.083
-1.44	-0.272	-0.244	-0.52	-0.205
0.511	1.205	0.702	0.253	0.218
-0.41	0.495	0.266	-0.013	-0.274
-0.429	0.327	0.237	-0.379	-0.367
-1.258	-0.441	-0.179	-0.34	0.355
-1.292	-0.312	-0.1735	-0.7325	0.029
-1.1345	-0.2045	-0.526	-0.901	0.025
-0.901	-0.376	-0.272	-0.357	0.201
-1	-0.233	-0.362	-0.383	-0.296
-0.248	-0.17	-0.273	-0.614	2.033
-0.265	0.353	0.315	0.071	0.23
-0.77	0.0695	-0.1755	-1.191	-0.1615
-1.321	-0.601	-0.503	-0.554	0.094
-0.588	-0.079	-0.051	-0.39	0.07
0.565	1.089	0.832	0.286	-0.201
-1.778	-0.585	-1.585	-2.213	-0.1475
-0.844	0.098	0.028	-0.028	0.781
-1.007	-0.264	-0.016	-0.301	0.113
-1.254	-0.398	-0.375	-0.316	-0.718
-1.241	-0.544	-0.401	-0.188	0.427
-1.435	-0.439	-0.291	-0.31	0.381
