-0.312	-0.627	-0.445	-0.296	-0.261	-0.292	-0.556	-0.645
0.151	0.31	0.316	0.302	0.048	0.359	0.462	0.509
-0.034	0.497	0.485	0.688	0.713	0.206	0.49	-0.236
0.223	0.054	-0.518	-0.836	-0.793	-0.609	-0.24	-0.015
-0.2265	0.2595	0.1555	0.6795	0.7015	0.484	0.515	0.229
0.226	0.893	1.188	1.104	1.317	1.351	1.102	0.653
0.0995	-0.116	0.004	-0.526	-0.167	-0.2315	-0.4005	-0.605
-0.143	-0.341	-0.216	-0.302	-0.053	-0.24	-0.146	-0.033
0.045	-0.134	0	-0.15	-0.638	-0.534	-0.113	-0.57
0.008	0.317	0.534	0.897	1.114	1.004	0.945	0.513
0.435	0.607	0.22	0.145	-0.122	0.035	0.063	0.135
-0.286	-0.456	-0.329	-0.385	-0.244	-0.341	-0.872	-0.447
-0.294	-0.41	-0.304	-0.329	0.128	-0.122	0.032	0.199
0.642	0.889	1.316	0.985	0.66	0.411	0.76	0.153
-0.046	0.171	0.317	0.204	0.132	0.329	0.024	0.223
0.295	0.689	0.923	0.796	0.882	0.543	0.196	-0.344
0.014	0.161	0.152	0.156	0.089	-0.253	-0.374	-0.555
-0.054	0.239	0.464	0.619	0.884	0.826	0.451	0.252
-0.072	-0.268	-0.553	-0.424	-0.078	0.074	0.415	0.026
-0.151	-0.082	-0.093	-0.185	-0.244	-0.112	0.102	-0.172
1.082	1.648	2.321	2.546	2.871	2.435	2.377	1.525
0.193	0.14	0.249	0.32	0.011	0.354	0.606	0.507
0.459	0.971	1.081	1.156	1.091	0.796	0.688	0.394
-0.537	-0.594	0.143	0.009	-0.713	-0.366	-0.238	-1.091
-1.089	-2.104	-3.19	-2.738	-2.147	-1.123	-0.538	-0.297
0.292	0.684	0.907	0.662	0.821	0.779	0.53	0.437
0.372	1.309	1.587	0.814	1.142	0.811	0.301	0.077
0.079	-0.08	0.027	-0.099	-0.1	-0.12	0.048	0.077
-0.57	-0.276	0.423	1.463	1.439	0.914	0.243	-0.222
-0.04	-0.326	-0.707	-0.625	-0.401	-0.482	-0.244	0.03
0.499	0.385	-0.333	-0.914	-1.093	-1.004	-0.796	-0.429
-0.492	0.081	0.076	0.464	0.469	0.295	0.473	0.339
-0.0495	-0.2165	-0.091	-0.1335	-0.0595	-0.0495	-0.375	-0.2955
-0.813	-0.989	-1.115	-0.828	-0.911	-1.152	-1.035	-0.598
-0.043	0.087	0.332	0.163	0.336	-0.067	-0.043	-0.118
-0.62	-1.431	-2.567	-2.692	-2.284	-1.567	-1.223	-0.595
-0.23	-0.32	-0.682	-0.429	-0.151	0.104	0.499	0.179
-0.149	-0.105	-0.27	-0.212	-0.172	0.024	-0.065	-0.154
-0.09	-0.0205	0.049	-0.1165	-0.149	-0.0035	-0.2575	-0.3475
-0.198	-0.31	-0.264	-0.31	-0.156	-0.326	-0.661	-0.403
-0.378	-0.311	-0.086	-0.128	-0.07	-0.006	-0.437	-0.433
-0.606	-0.771	-0.669	-0.691	-0.466	-0.224	-0.138	-0.121
-0.371	-0.199	-0.016	-0.249	0.072	-0.17	-0.394	-0.086
-0.009	-0.568	-1.415	-1.962	-1.703	-1.234	-0.448	-0.384
-0.538	-0.504	-0.637	-0.424	-0.544	-0.63	-1.019	-0.5
0.206	0.623	0.458	0.335	0.515	0.5	0.366	0.241
-0.738	-0.987	-0.686	-1.065	-0.907	-0.907	-1.172	-0.317
0.061	0.353	0.024	0.121	0.235	0.152	0.01	0.431
0.233	0.638	0.5275	0.335	0.249	0.15	0.1035	-0.1695
0.453	0.459	-0.396	-1.19	-1.377	-1.118	-0.794	-0.705
2.531	2.378	2.451	2.102	2.236	2.438	2.526	3.019
-0.293	-0.205	-0.505	-0.569	-0.357	-0.288	-0.475	-0.428
-0.582	-0.736	-0.452	-0.067	0.757	0.555	0.185	0.678
-1.167	-1.811	-1.871	-1.936	-1.361	-1.123	-1.011	-0.38
-0.563	-2.357	-1.9765	-1.528	-1.375	-1.482	-0.4505	-1.0325
0.623	0.371	-0.298	-1.051	-1.024	-0.747	-0.453	-0.516
-0.818	-0.9478	3	0.2397	-1.005	-0.415	-0.216	0.16
0.783	1.147	1.163	1.326	1.069	0.423	-0.2	0.169
0.581	0.5856	0.509	0.03	0.499	0.486	0.675	0.171
0.213	0.775	0.841	0.87	0.621	0.573	0.296	-0.006
0.114	0.054	-0.165	-0.213	-0.114	-0.34	-0.454	-0.02
1.211	2.123	0.713	-0.383	-0.528	-0.271	3.003	0.031
0.36	1.697	1.948	2.049	1.965	1.617	1.361	0.799
0.364	0.172	0.205	0.067	-0.354	-0.051	-0.179	-0.309
-0.516	-0.37	-0.278	-0.246	0.165	-0.071	-0.95	-0.032
-0.273	-0.016	0.041	-0.214	-0.2905	-0.4455	-0.6035	-0.8195
-0.225	-0.089	-0.233	-0.552	-0.255	-0.039	-0.264	-0.102
-0.248	-0.029	0.004	-0.069	0.1475	-0.1105	-0.3975	-0.244
0.708	1.318	1.68	1.331	1.541	1.138	1.065	1.364
-0.003	0.055	0.173	0.604	0.389	0.161	0.12	-0.087
0.259	0.03	0.532	0.798	0.857	0.537	0.284	0.451
0.267	0.364	-0.141	0.03	0.144	0.069	0.135	0.338
-0.083	-0.509	-0.735	-0.76	-0.489	-0.249	0.086	-0.122
-0.017	0.1175	0.1625	0.2925	0.141	0.226	0.0035	0.0755
0.193	0.144	0.119	0.086	0.089	0.084	0.074	-0.021
-0.118	-0.165	-0.165	-0.307	0.007	-0.211	-0.399	-0.05
0.889	-0.1	-0.373	-0.658	-0.752	-1.389	-1.693	-1.268
0.0265	-0.1535	-0.2	-0.6315	-0.363	-0.36	-0.8855	-0.476
-0.016	0.065	-0.158	-0.121	-0.282	-0.234	-0.239	-0.005
-0.315	0.155	0.422	-0.112	-0.513	0.184	0.3	0.284
-0.076	-0.118	-0.733	-1.616	-1.177	-0.916	-0.724	-0.523
-0.256	-0.209	0.187	0.213	0.183	0.334	0.273	0.25
-0.147	-0.393	-0.194	-0.293	0.008	-0.307	-0.506	-0.291
0.152	0.298	0.563	0.505	0.505	0.389	-0.096	-0.045
0.081	0.657	0.789	0.796	0.93	0.559	0.547	0.21
0.043	0.169	-0.002	0.274	-0.296	-0.178	-0.566	-0.269
-0.0785	-0.6615	-0.1485	-0.224	0.7625	-0.39	-0.1835	-0.4445
-0.131	-0.144	-0.265	-0.237	0.049	-0.049	-0.003	0.094
-0.772	-0.866	-0.918	-0.968	-0.641	-0.5	-1.158	-0.456
-0.077	0.21	0.209	0.098	0.2	0.1	0.323	0.094
-0.2047	-0.2617	-0.3873	-0.598	-0.373	-0.5007	-0.808	-0.303
-0.423	-0.864	-0.484	-0.156	-1.26	-0.813	-0.829	-0.736
-0.023	-0.072	-0.087	-0.26	0.066	-0.195	-0.265	-0.106
0.084	0.668	0.579	0.508	0.531	0.608	0.077	0.201
-0.441	-1.141	-1.853	-1.566	-1	-0.448	-0.195	-0.059
0.27	0.421	0.444	0.656	0.896	0.8	0.766	0.766
-0.002	0.079	0.165	0.049	0.221	-0.178	-0.39	-0.355
0.126	-0.222	0.038	-0.339	-0.262	-0.222	-0.983	-0.333
-0.212	-0.901	-0.982	-0.925	-0.683	-0.77	-0.558	-0.476
-0.53	-0.745	-0.407	-0.254	-0.139	-0.3	-0.302	-0.239
-0.073	-0.754	-1.642	-2.244	-1.541	-1.09	-0.293	-0.261
0.386	0.398	0.32	0.321	0.506	0.239	-0.098	0.07
0.554	0.624	0.131	0.507	-0.006	-0.029	-0.084	-0.14
-0.155	0.284	0.09	-0.099	-0.046	0.15	0.068	-0.041
-0.477	-0.626	-0.62	-0.409	-0.29	-0.251	-0.448	-0.306
0.147	0.489	0.255	0.413	0.736	0.562	0.465	0.408
-0.404	-0.487	-0.718	-0.97	-0.844	-0.715	-1.266	-0.451
0.192	0.064	-0.0585	-0.0425	0.1765	0.0675	0.4705	0.442
0.193	0.718	0.842	0.513	0.763	0.577	0.484	0.394
-0.587	-0.421	-0.374	-0.528	-0.144	-0.189	-0.49	-0.319
-0.204	-0.52	-0.1615	0.133	0.372	0.382	0.3525	0.279
-0.282	0.096	0.028	0.0115	-0.0345	0.0955	-0.204	0.0535
0.0815	0.0825	0.123	0.0585	0.147	0.0995	-0.043	-0.0545
-0.114	-0.277	-0.438	-0.451	-0.411	-0.399	-0.3	-0.171
-0.098	-0.134	0.054	0.111	-0.065	-0.127	-0.23	-0.005
-0.452	-0.332	-0.263	-0.114	0.201	0.041	0.023	-0.129
-0.083	-0.398	-0.488	-0.563	-0.335	-0.252	-0.173	0.395
-0.209	0.162	-0.023	0.143	0.114	0.054	0.298	0.025
0.139	0.503	0.523	0.453	0.664	0.678	0.598	0.293
0.459	0.839	1.018	1.074	1.057	0.935	0.923	0.644
0.354	0.209	-0.548	-1.131	-1.198	-1.076	-0.928	-0.526
0.265	-0.456	-0.052	-0.181	-0.336	-0.637	-0.563	-0.173
-0.045	-0.215	-0.519	-0.642	-0.217	-0.416	-0.085	0.042
-0.124	-0.024	0.247	0.072	0.389	-0.326	-0.556	-0.443
-0.167	0.093	-0.061	-0.031	-0.112	0.192	-0.213	0.178
-0.075	-0.3335	-0.4055	-0.233	0.1795	0.1645	0.556	0.2445
0.126	0.068	0.16	0.157	0.376	0.259	0.107	-0.054
0.111	-0.228	-0.633	-0.921	-0.502	-0.797	-0.668	-0.158
-0.316	-0.315	-0.412	-0.424	-0.444	-0.222	-0.421	-0.121
-0.194	-0.177	-0.153	-0.018	0.413	0.294	0.175	-0.236
0.096	0.167	0.14	0.641	0.669	0.296	0.627	0.301
0.612	0.924	0.591	0.241	0.043	-0.051	-0.068	-0.181
0.067	-0.1939	-0.2805	-0.596	-0.7765	-0.785	-0.9095	-0.5245
-0.1515	-0.2115	0.0475	-0.0245	0.095	0.261	-0.279	-0.0555
0.234	0.566	0.493	0.458	0.842	0.654	0.745	0.515
-0.412	-0.711	-0.56	-0.224	-0.633	-0.437	-0.277	-0.174
0.517	0.435	0.699	0.965	0.847	0.269	0.094	0.131
-0.207	-0.63	-0.768	-0.443	-0.495	-0.48	-0.531	-0.422
0.221	0.852	0.785	0.945	1.013	0.673	0.604	0.227
0.555	0.431	0.142	-0.018	0.07	-0.103	-0.052	-0.188
-0.982	-2.007	-2.334	-2.222	-1.672	-1.243	-1.003	-0.522
0.534	1.093	1.348	1.228	1.464	1.187	1.276	0.635
-0.098	0.223	0.529	1.882	2.38	2.609	2.085	1.494
-0.847	-1.927	-2.434	-2.234	-1.598	-1.099	-0.54	-0.294
-0.26	-0.259	0.019	0.024	0.015	0.826	-0.189	0.163
0.107	-0.2355	-0.0965	-0.1415	-0.319	-0.157	-0.6095	-0.3215
-0.648	-0.884	-0.698	-0.579	-0.195	-0.331	-0.413	-0.116
-1.05	-1.554	-1.642	-1.424	-1.221	-0.679	-0.379	-0.095
0.312	-0.035	0.254	0.392	0.248	-0.055	-0.522	-0.205
-0.257	-0.248	-0.465	-0.161	-0.087	-0.042	0.277	0.223
0.6045	0.9105	0.5037	0.205	0.034	-0.0245	-0.2425	-0.341
0.005	0.118	-0.101	-0.173	0.006	-0.007	0.015	-0.021
-0.474	0.294	0	-0.172	-0.07	-0.138	-0.802	-0.547
0.057	0.166	0.21	0.109	0.327	0.322	0.134	0.029
-0.0655	0.408	0.533	0.1495	0.1845	-0.026	-0.274	-0.524
-0.451	-1.099	-1.091	-0.915	-0.922	-0.294	0.201	0.394
0.11	0.146	0.034	-0.069	0.312	0.075	0.299	-0.163
0.224	0.6	0.536	0.458	0.484	0.472	0.393	0.444
-0.199	0.165	0.043	-0.129	0.026	0.193	-0.278	0.068
0.145	0.3285	-0.0655	-0.0605	0.0675	0.139	0.0655	-0.0875
-0.0335	-0.012	-0.0775	-0.0965	0.131	0.067	-0.025	0.0805
0.106	0.207	0.154	-0.083	-0.268	-0.502	-0.203	-0.518
0.459	1.351	2.361	2.224	2.439	1.765	2.263	1.543
-0.275	-0.0225	-0.019	0.1725	0.4935	0.152	-0.185	-0.5245
0.305	0.141	-0.049	0.16	0.251	0.402	0.576	0.424
-0.354	-0.5455	-0.401	-0.3045	-0.219	-0.2895	-0.4405	-0.018
-0.312	-0.145	-0.007	0.135	-0.438	0.063	0.138	0.11
-0.636	-0.951	-1.513	-0.984	-0.868	-0.45	-0.109	-0.243
-0.083	-0.227	-0.453	-0.35	-0.494	-0.365	-0.35	0.013
0.37	0.402	-0.194	-0.096	0.027	0.119	-0.093	-0.149
-0.46	-1.23	-1.243	-0.947	-0.6385	-0.301	0.0705	-0.136
0.7215	0.421	-0.058	-0.242	-0.4195	-0.33	0.334	-0.094
0.0287	0.1983	0.0017	0.06	-0.163	-0.3407	-0.359	-0.2483
-0.474	-0.532	-0.766	-0.595	-0.546	-0.11	0.039	0.109
-0.09	-0.392	-0.33	-0.068	-0.414	-0.29	-0.588	-0.5
-0.789	-1.251	-1.959	-1.563	-1.64	-1.169	-0.816	-0.422
-0.492	-0.578	-0.583	-0.711	-0.351	-0.472	-0.945	-0.019
-0.26	-0.237	0.174	0.195	0.353	0.223	0.051	0.191
0.047	0.291	0.097	0.058	0.227	0.213	0.1	0.297
-0.223	0.447	0.988	1.109	1.396	1.275	1.394	1.063
-0.045	-0.16	-0.087	0.12	-0.009	0.011	0.096	-0.216
0.317	0.862	1.217	1.107	1.124	0.765	0.487	0.46
-0.344	-1.173	-1.583	-1.545	-0.776	-0.307	-0.995	-0.594
-0.275	-0.274	-0.401	-0.297	-0.624	-0.513	-0.186	-0.76
-0.248	-0.823	-1.531	-1.773	-1.262	-0.936	-1.303	0.141
-0.217	-0.186	-0.407	-0.326	-0.208	-0.086	-0.168	-0.12
0.019	0.824	1.373	1.861	2.034	1.734	1.908	0.882
-0.062	-0.411	-0.784	-1.042	-1.014	-0.922	-0.289	-0.379
0.238	0.561	0.376	-0.029	0.118	0.316	0.19	0.013
0.5307	-0.0257	1.4705	0.6145	-0.3875	-0.3179	0.1804	-0.4925
-0.753	-0.485	-0.408	-0.512	-0.301	-0.453	-0.988	-0.188
0.263	0.823	0.642	0.534	0.606	0.567	0.595	0.393
-0.581	-1.133	-1.58	-1.059	-1.138	-0.831	-2.347	-0.413
-0.58	-0.518	-0.509	-0.499	-0.2555	-0.3215	-0.589	-0.3205
-0.1875	-0.475	-0.448	-0.252	-0.3795	-0.084	-0.3165	-0.594
0.925	1.6705	2.1435	1.616	1.747	1.303	1.267	1.573
0.223	0.617	0.458	0.084	0.418	0.203	-0.213	-0.063
-0.18	-0.033	-0.286	-0.312	-0.027	-0.064	-0.058	-0.087
0.182	1.201	1.016	0.737	0.757	0.344	0.183	-0.478
0.604	1.124	1.53	1.154	1.448	1.372	1.435	0.592
0.642	1.458	1.974	2.192	1.854	1.319	1.155	0.555
-0.174	0.286	0.38	0.288	0.584	0.428	-0.467	0.484
-0.38	-0.235	-0.077	-0.1745	0.1435	-0.111	-0.1025	-0.155
-0.627	-0.819	-0.877	-0.942	-0.456	-0.661	-0.933	-0.423
0.537	0.515	0.532	0.517	0.532	0.529	0.21	-0.083
-0.0445	-0.353	-0.3545	-0.3625	-0.1785	-0.209	-0.4055	-0.1905
-0.184	-0.115	-0.477	-0.647	-0.363	-0.466	-0.369	-0.365
-0.188	0.173	-0.226	-0.106	0.07	0.304	0.181	0.052
-0.301	-1.017	-1.533	-1.681	-1.298	-0.98	-0.776	-0.406
-0.23	-0.305	-0.126	0.06	0.47	0.411	0.132	0.228
-0.45	-0.538	-0.406	-0.17	-0.527	-0.401	-0.716	-0.572
-0.144	0.184	0.06	-0.144	0.352	0.344	0.159	-0.046
-0.111	0.13	0.085	0.354	0.232	0.199	0.337	0.166
-0.241	-0.444	-0.541	-0.277	-0.574	-0.279	0.267	0.249
-0.2985	-0.5205	-0.3905	-0.1205	0.099	0.148	0.7435	0.2045
0.275	-0.184	-0.044	-0.087	-0.596	-0.218	-0.543	-0.504
0.279	0.023	0.131	0.037	0.068	0.224	0.376	0.175
-0.388	-0.134	-0.074	-0.175	0.139	-0.233	-0.696	-0.139
-0.201	-0.017	0.26	0.205	0.463	0.12	-0.282	0.273
-0.221	-0.266	-0.095	-0.178	0.029	-0.159	-0.494	-0.156
0.563	0.751	1.268	1.46	1.213	0.647	-0.205	0.311
-1.114	-1.855	-2.086	-1.771	-1.664	-1.231	-1	-0.463
0.032	-0.566	-1.312	-0.795	-0.084	0.051	1.163	0.15
-0.107	0.012	-0.063	-0.127	-0.007	-0.042	-0.314	-0.262
-0.228	-0.554	-0.436	-0.513	-0.446	-0.812	-0.65	-0.248
0.081	-0.165	0.113	0.207	0.24	-0.05	-0.316	0.005
0.387	0.23	-0.457	-0.811	-0.666	-0.445	0.001	-0.146
0.185	0.372	0.64	0.725	0.706	0.326	-0.108	-0.143
-0.128	-0.198	0.136	0.197	-0.26	-0.265	-0.572	-0.329
-0.066	0.829	1.045	0.915	1.063	0.854	0.626	0.066
0.243	1.047	1.167	1.244	1.333	1.161	0.769	0.176
0.165	0.095	-0.037	-0.238	-0.542	0.041	-0.001	-0.069
-0.094	-0.04	-0.112	-0.189	0.064	0.042	0.244	-0.001
-0.204	0.135	0.549	0.338	0.563	0.45	0.298	0.303
-0.022	0.154	0.169	-0.004	0.252	0.067	-0.057	-0.035
0.402	1.561	2.111	2.553	2.642	2.774	2.422	1.988
-0.93	-0.846	-0.894	-1.092	-0.636	-0.674	-1.159	-0.468
0.016	-0.365	0.041	0.027	-0.191	-0.158	-0.207	-0.298
0.737	1.783	1.884	1.843	1.54	0.829	0.354	0.378
