0.1565	-0.2635	0.0795
0.081	0.267	0.038
0.237	0.1735	0.4845
0.119	0.111	0.297
0.122	0.372	0.071
-1.751	-0.187	-0.143
-0.397	0.025	-0.074
-0.68	-0.026	-0.139
0.305	0.099	0.095
0.746	0.826	0.592
-0.017	0.205	0.066
-0.03	-0.174	0.022
-0.125	0.152	-0.09
0.808	0.103	0.445
0.255	0.565	0.167
0.244	0.353	0.176
0.675	0.149	0.696
-0.072	0.289	0.117
0.352	0.302	0.315
0.349	0.104	0.182
0.675	-0.019	0.828
0.468	1.015	-0.093
-0.355	0.5715	-0.7665
1.128	0.229	0.8405
0.408	0.327	0.358
-0.439	-0.544	-0.615
0.584	0.806	0.159
-0.256	0.032	-0.034
0.185	0.22	-0.013
0.319	0.428	0.406
-0.692	-1.254	0.585
0.803	0.643	0.322
0.18	0.098	0.436
-1.006	-1.643	0.36
0.424	0.468	0.622
1.4	-0.9861	0.023
0.243	0.036	0.248
-0.929	-1.219	0.488
0.421	0.354	-0.159
-0.203	0.077	-0.118
-0.103	-0.009	-0.351
-0.626	0.463	-0.6337
0.084	0.067	-0.042
0.454	0.164	0.089
-0.607	-0.776	-0.221
0.013	0.087	-0.094
0.287	0.292	0.536
0.132	-0.24	0.221
-0.192	-0.13	-0.168
0.825	0.334	0.643
-0.357	0.324	-0.56
2.7	1.865	1.645
0.4855	0.8615	0.299
-0.39	0.846	-0.031
0.4925	0.217	0.1265
-0.165	0.018	0.197
-0.666	-0.767	0.531
-0.133	-0.326	-0.782
0.148	0.158	-0.03
0.2155	-0.3465	0.109
0.0255	0.091	0.1545
-0.241	0.27	-0.271
-0.713	-0.601	0.227
-0.105	-0.026	-0.28
-0.844	-0.637	-0.072
0.307	-0.053	0.355
0.509	0.14	0.271
0.654	0.752	0.727
0.833	0.359	0.247
-0.248	-0.336	0.185
1.362	1.104	0.775
-1.225	-1.249	0.199
-0.542	-0.101	-0.937
0.998	-0.283	0.679
0.077	0.145	0.28
0.264	0.239	0.269
-0.54	0.039	-0.552
0.093	0.191	0.147
1.817	0.5022	0.326
0.541	0.076	0.288
0.871	0.701	0.469
-0.76	-1.041	0.152
0.6	-0.0715	0.0605
-0.3205	0.026	-0.7465
1.859	1.538	1.027
0.162	0.167	-0.137
-0.171	-0.151	-0.017
0.425	1.007	0.013
0.72	0.634	0.559
2.111	1.581	1.342
0.148	0.334	-0.345
0.994	0.444	0.874
0.401	-0.148	0.328
0.39	0.491	0.231
0.2445	0.118	0.2295
0.083	0.1	-0.019
-0.209	0.026	0.045
-0.497	-0.184	0.313
0.47	0.061	0.348
0.004	-0.208	-0.351
0.285	-0.349	-0.511
0.487	0.586	0.637
-0.342	-0.132	0.059
0.576	0.312	0.244
0.896	0.572	-3.181
-0.276	-0.046	0.318
0.539	0.084	0.246
0.474	0.038	0.087
0.284	0.213	0.034
0.734	0.447	0.116
-0.356	-0.554	0.577
0.163	0.803	0.282
-0.343	-0.251	-0.442
0.114	0.122	0.094
0.588	0.255	0.282
-1.48	-0.442	-0.431
0.129	0.246	0.186
0.291	0.18	-0.021
0.628	0.325	0.394
0.905	0.615	0.391
0.432	0.446	-0.672
-0.101	-0.319	-0.666
-0.62	0.304	-0.09
0.34	0.185	0.118
0.225	0.016	0.162
-0.151	-0.291	0.085
0.084	0.263	0.119
0.576	1.099	-0.168
-0.118	-0.25	-0.974
0.706	0.002	0.459
0.27	0.638	0.286
1.067	0.529	0.661
0.114	-0.076	0.033
-0.9365	0.073	0.477
-0.04	-0.254	-0.128
0.232	0.243	0.154
0.108	-0.415	0.57
0.595	0.384	0.532
0.466	0.181	0.142
-1.049	-0.779	0.381
-0.0197	-0.772	1.3655
-0.609	-0.379	-0.921
0.119	0.421	0.0555
0.335	0.57	0.399
0.74	0.669	0.534
1.073	0.864	0.662
0.544	0.233	0.329
0.72	0.532	0.233
-0.032	0.057	-0.648
-1.115	-1.279	-0.817
0.448	0.489	0.494
0.002	-0.059	-0.469
0.197	-0.055	0.168
-0.012	0.153	0.005
0.153	0.4145	-0.363
0.0425	-0.308	0.1775
1.308	-0.033	0.4
1.0665	0.6685	0.6875
0.024	-0.39	0.017
0.38	0.234	-0.167
-0.411	-0.094	0.027
-0.59	-0.634	0.266
-0.061	-0.429	-0.161
0.324	-0.016	0.076
-0.348	-0.436	-0.37
0.28	0.607	0.352
-0.642	-0.142	-0.627
3.143	2.076	2.977
0.983	1.299	0.193
0.07	-0.295	0.187
0.6517	0.5943	0.6647
0.301	0.053	0.26
0.25	-0.221	0.109
1.07	1.835	-0.198
-0.679	-0.112	0.129
0.331	0.057	0.334
0.822	0.721	0.184
0.423	0.451	0.468
0.062	-0.044	-0.07
0.421	0.264	-0.022
0.519	0.752	0.268
0.724	0.927	0.249
0.115	-0.262	0.105
1.095	0.783	0.21
0.115	0.002	0.001
0.686	0.643	0.331
0.783	-0.118	0.005
0.263	0.733	-0.374
0.44	0.111	0.155
0.422	0.798	-0.023
0.171	0.041	0.208
-0.06	0.095	0.041
0.064	0.206	-0.011
0.413	0.361	0.01
0.205	-0.964	-0.05
-0.196	0.137	-0.173
0.269	0.345	0.621
0.2255	0.2705	0.0915
-1.261	-1.147	0.084
-0.482	0.169	-0.746
-0.074	0.18	-0.163
0.689	0.046	0.182
-0.181	0.081	0.107
0.585	0.12	0.214
0.226	-0.297	0.165
-0.028	0.147	0.256
-1.178	-0.397	-0.614
0.02	1.037	-0.778
-1.076	-0.727	-0.037
0.914	0.728	0.662
0.144	0.666	0.072
-0.462	-0.232	-0.374
-0.416	-0.185	0.414
0.384	0.468	-0.25
0.587	0.44	0.763
1.099	1.161	0.754
0.233	0.019	0.281
-0.071	-0.0695	0.761
0.801	-0.187	0.345
-0.086	-0.634	0.478
0.231	0.182	0.44
0.16	0.187	-0.695
-0.301	-0.076	-0.332
-0.369	-0.379	-0.097
0.1485	-0.252	-0.5445
0.267	1.008	0.275
0.554	0.319	0.164
0.325	0.62	0.028
0.708	0.541	0.307
0.424	0.254	-0.003
1.4845	0.766	0.84
0.277	0.159	-0.119
0.446	-0.833	0.62
0.285	-0.149	0.228
-0.306	-0.078	-0.177
0.365	0.159	-0.215
-0.038	0.579	-0.009
-0.749	-0.821	0.068
1.112	0.689	0.635
-0.365	-0.352	0.084
0.7405	0.478	0.0805
-0.438	-0.722	-0.372
0.635	0.651	0.443
0.131	0.4	-0.297
0.204	0.063	-0.038
0.265	0.236	0.409
1.67	0.681	0.596
-0.381	-0.459	-0.415
1.563	0.894	1.382
-0.197	0.082	0.167
0.93	0.5405	0.2255
0.018	0.803	-0.202
0.119	0.115	-0.311
-1.079	-0.265	-0.831
-0.355	-0.225	-0.228
0.2615	0.4065	0.0355
-0.208	0.163	0.131
0.244	0.39	-0.374
0.051	0.015	-0.147
-0.332	-0.456	-0.213
0.59	-0.003	0.231
0.061	0.28	0.166
0.811	0.949	-0.9445
0.742	0.535	0.161
-0.327	-0.245	-0.553
0.346	0.003	-0.111
0.951	0.387	0.304
0.31	0.43	-0.14
1.305	3.027	0.355
0.291	0.379	-0.19
-0.651	-1.514	0.47
0.3075	0.382	0.104
-0.267	2.474	-0.781
0.086	-0.166	-0.118
-0.379	-0.758	-0.015
0.825	-0.1	-0.415
0.226	0.175	0.314
-0.741	-0.651	-0.572
0.135	0.267	-0.018
-1.761	-0.668	-0.183
-0.213	-0.794	0.112
0.621	0.0595	0.539
0.717	0.596	0.458
0.6297	0.19	-0.3285
0.116	-0.244	-0.524
0.236	0.465	-0.548
-1.23	-0.205	-0.424
-0.135	0.045	-0.12
1.352	0.656	-0.03
-0.295	-0.03	-0.187
-0.282	0.266	-0.241
-0.337	-0.011	-0.366
0.264	0.518	0.347
-0.322	-0.223	-0.283
0.068	0.082	0.485
-0.692	0.025	0.112
0.93	0.897	0.196
-0.4	-0.119	-0.049
-0.2405	-0.083	0.0555
0.151	-0.477	0.351
0.155	0.428	0.084
0.559	0.658	0.151
-0.056	0.005	-0.112
-0.006	0.748	-0.047
0.596	0.556	0.311
-0.413	-0.166	-0.227
0.206	0.065	0.1255
-0.777	-0.409	-0.016
1.098	0.363	0.527
-0.385	-0.736	0.079
-0.729	-0.0645	-0.292
-0.252	-0.259	0.412
1.394	0.952	0.401
-0.032	-0.129	0.295
0.172	0.124	0.12
-1.092	-0.662	-0.272
0.222	-0.194	0.561
-0.102	0.099	-0.342
1.731	1.368	0.479
0.447	0.027	0.2
-0.18	0.209	-0.131
0.213	0.196	0.11
-0.088	-0.492	0.395
-0.616	-0.628	0.094
0.496	0.36	0.784
1.7085	0.5715	1.118
0.828	0.3455	0.7285
0.35	0.593	0.113
0.342	-0.129	0.324
3.634	3.058	0.769
0.1745	-0.279	0.392
0.055	0.011	-0.585
0.27	0.411	0.043
0.42	0.162	0.233
0.694	0.155	0.626
2.709	2.258	0.859
0.431	0.324	-0.199
0.356	0.03	0.336
0.707	0.318	1.454
0.352	0.613	0.611
0.005	-0.045	-0.058
-0.452	-0.205	-1.24
1.018	0.662	0.718
-0.257	0.272	0.173
-0.363	-0.081	0.05
0.339	0.267	0.231
-0.115	-0.462	0.94
0.166	0.068	-0.244
0.055	0.184	0.168
0.851	-0.156	0.112
-0.727	-0.242	0.002
0.746	0.082	0.284
-0.185	-0.541	0.259
-0.1475	0.2045	0.744
0.639	0.313	0.384
-0.091	-0.69	-0.87
0.424	0.37	0.392
0.753	0.332	0.3385
0.467	0.489	0.2
-0.515	-0.23	0.06
0.159	0.144	0.165
0.711	0.781	0.551
0.81	0.854	1.074
0.521	0.397	0.021
0.7175	1.1985	0.2105
-0.145	-0.013	-0.121
-1.165	-0.6855	0.0065
0.613	0.244	-0.09
0.409	0.204	0.114
-0.525	-0.446	0.043
0.556	0.451	0.522
0.046	-0.014	0.1
-0.484	0.378	-0.736
-0.661	-0.305	-0.187
-0.052	-0.095	-0.089
0.911	0.797	0.392
1.969	1.21	1.651
-0.131	-1.044	0.34
0.312	0.386	0.05
-0.042	-0.066	-0.196
0.649	0.437	0.556
-0.219	-0.8825	0.3505
-0.535	-0.087	-0.057
0.656	0.462	0.07
-0.215	-0.406	-0.109
0.668	-0.092	0.44
0.329	-0.116	0.019
1.3715	0.5535	1.0125
0.482	0.284	0.553
0.204	0.077	0.013
-0.105	0.078	-0.258
-0.178	-0.237	0.62
0.705	0.426	0.334
0.833	0.666	0.281
-0.269	-0.687	-0.44
1.3785	1.272	0.1825
0.947	0.805	0.989
0.355	0.506	0.137
0.267	0.483	0.329
0.197	0.35	0.274
1.642	0.597	1.593
-0.418	0.021	0.073
0.503	0.34	0.508
-0.706	-0.171	-0.216
-0.075	0.024	0.295
-0.015	0.135	0.437
0.149	0.269	-0.369
-0.394	-0.332	-0.319
-0.368	-0.238	0.057
-0.345	-0.526	-0.506
0.168	0.016	0.07
1.305	0.921	0.915
-0.387	-1.035	0.459
1.738	0.786	0.855
-0.129	-0.04	-0.038
0.173	0.408	0.005
0.078	0.101	0.157
0.244	0.334	0.234
-0.136	0.297	0.003
-0.409	0.111	-0.185
0.628	-0.405	0.886
0.5985	0.2345	0.079
0.12	-0.104	0.784
0.194	-0.15	0.378
0.3343	0.0783	0.1627
1.083	0.056	0.669
0.065	0.288	-0.342
-0.73	-1.8765	0.421
3.293	2.82	1.266
-0.147	-0.565	0.252
0.663	0.339	0.146
0.131	-0.103	0.259
0.352	0.108	-0.135
-0.384	0.083	-0.036
-0.262	-0.273	-0.116
-1.212	-0.087	0.15
0.714	0.343	0.231
0.179	0.51	-0.009
0.703	0.602	-0.109
1.819	1.637	0.941
-0.055	0.015	0.098
-0.625	-0.361	-0.092
0.542	0.837	0.578
0.309	-0.431	-1.418
2.122	1.332	1.211
0.263	0.367	0.425
0.019	0.179	-0.019
-0.447	0.017	-0.267
0.063	-0.058	-0.259
0.14	0.264	-0.199
0.201	0.375	0.483
0.125	0.054	0.228
0.185	0.325	-0.078
-0.587	-0.261	0.342
0.206	0.553	-0.065
0.491	0.2085	0.4565
0.845	0.374	0.216
0.66	0.459	0.381
1.032	1.5125	-0.337
-0.723	-0.151	-0.213
0.086	-0.044	0.155
-0.447	-0.216	-0.017
-0.732	-0.343	-0.445
-0.341	-0.226	-0.148
-0.425	-0.016	0.416
0.261	0.416	0.148
-0.689	-0.063	-0.177
-0.384	-0.372	-0.089
3.892	2.96	2.806
0.672	0.325	0.521
0.473	0.369	0.199
0.177	0.198	0.304
-0.387	-0.409	-0.721
-0.158	0.108	-0.077
-0.715	-0.02	-0.747
0.448	-1.088	1.61
0.98	0.821	0.444
0.757	1.442	0.489
0.062	0.284	0.294
0.2	0	0.074
-1.367	-0.381	-0.58
0.008	0.115	-0.181
0.083	0.202	-0.023
-0.188	-0.042	0.006
0.635	0.659	0.375
0.019	-0.005	-0.121
-0.487	-0.363	-0.266
0.89	1.554	0.158
0.424	-0.143	0.527
0.229	0.256	0.187
-0.027	-0.144	-0.063
-0.071	-0.483	-1.323
0.9465	0.62	0.401
0.0665	-0.703	-0.2005
0.1855	0.4425	0.771
0.482	0.617	0.571
1.005	-0.0834	-0.7375
-0.487	-0.019	0.021
0.251	0.201	0.335
-0.61	-0.51	-0.115
0.181	-0.114	-0.082
0.811	0.539	0.309
0.078	-0.283	-0.328
-0.921	-0.326	-0.357
-0.006	0.001	0.047
0.085	-0.306	0.23
0.945	0.834	0.519
1.402	0.609	0.297
-0.603	-0.586	-0.314
-0.129	-0.055	-0.077
-0.093	0.223	-0.009
-0.323	-0.024	-0.037
-0.207	-0.102	-0.448
2.35	3.08	-1.24
0.155	0.33	0.248
1.311	0.8	1.15
-0.182	-0.41	0.249
0.346	0.217	-0.103
-1.016	-0.503	-0.805
0.49	0.4675	0.1595
0.1	0.361	0.084
0.755	0.439	0.0835
-0.668	-0.224	-0.195
0.2175	-0.0315	0.099
0.69	0.211	0.007
0.275	0.114	-0.065
1.194	0.332	0.638
-0.728	-0.087	-0.596
2.033	0.388	1.752
0.2	0.273	-0.016
0.634	0.48	0.521
0.2	0.189	-0.186
0.318	0.466	-0.244
1.07	0.325	-0.028
-0.415	-0.272	-0.73
-0.347	-0.386	0.354
0.533	0.311	0.317
-0.119	0.103	-0.089
-0.803	-0.808	-0.568
0.406	0.488	0.509
0.773	-0.116	0.483
1.564	1.244	0.767
0.487	0.345	0.433
0.9825	0.186	0.724
-0.136	0.119	-0.3
0.675	0.546	0.544
0.504	0.212	0.133
0.408	0.314	0.157
-0.158	0.094	-0.552
0.939	0.641	0.429
0.703	0.443	0.561
-0.317	-0.155	-0.162
0.117	0.952	0.042
-0.133	-0.333	-0.184
1.202	1.103	1.117
0.109	-0.151	-0.498
0.449	0.151	0.316
0.25	0.041	0.052
0.7535	0.1705	1.43
-0.026	0.151	0.211
-0.707	-0.101	-0.691
-0.4605	1.094	-0.2735
0.104	0.368	0.149
-0.071	0.356	-0.511
0.209	0.343	-0.02
-0.58	-0.654	-0.09
1.084	0.713	0.602
-0.261	-0.325	0.12
0.601	-0.179	-0.2575
0.14	-0.218	0.264
0.316	0.154	-0.072
0.08	0.441	-0.524
0.416	0.501	0.468
-1.192	-1.524	-0.052
0.139	-0.301	-0.536
-0.248	-0.301	0.093
0.704	0.218	0.387
0.329	0.568	0.042
0.124	0.244	-0.304
0.386	0.328	0.483
0.72	0.119	0.787
0.8165	0.057	0.053
-0.253	0.167	0.106
0.71	0.578	0.157
0.04	0.296	-0.07
0.4635	0.1115	0.3415
-0.305	0.114	-0.763
-0.57	-0.007	-0.645
0.457	0.313	0.28
-0.376	-0.317	-0.509
-0.464	-0.148	-0.282
1.338	0.3685	0.604
-1.122	0.238	-0.03
-0.356	0.412	0.536
1.126	0.774	0.798
-0.494	-0.192	-0.237
1.052	1.08	0.002
0.118	-0.241	0.081
0.429	0.204	0.644
0.164	-0.038	0.514
0.738	0.131	0.165
-0.139	-0.236	-0.625
0.226	-0.076	-0.404
-0.586	-0.164	-0.904
0.7015	0.3485	0.5525
1.3025	0.683	0.7985
1.4275	0.5445	0.65
-0.063	-0.284	-0.235
0.168	-0.166	0.343
0.628	0.602	0.229
-1.382	-0.688	-0.391
0.239	0.277	0.559
-0.379	-0.403	0.314
0.183	0.028	0.068
-0.434	-0.228	0.169
1.227	1.513	-0.105
0.158	0.059	-0.017
-0.381	0.16	-0.25
-0.596	-0.329	-1.331
0.085	0.283	0.206
-0.217	-0.348	0.008
0.285	0.236	0.189
-0.516	-0.191	-0.557
0.539	0.415	0.059
0.243	0.332	-0.135
-1.537	-0.221	-0.349
0.658	0.297	0.591
0.27	0.328	0.12
-0.347	0.046	-0.471
0.618	0.74	-0.052
-0.183	-0.612	-0.131
-0.023	-0.056	0.017
0.341	0.334	0.131
0.7245	0.2425	0.5065
0.697	0.23	0.398
0.743	0.762	0.357
0.77	0.746	0.409
0.49	0.175	0.754
0.069	0.278	0.113
0.333	0.292	0.356
0.566	0.499	-1.988
-0.495	0.109	-0.259
-0.125	-0.304	-0.012
0.051	-0.06	0.168
0.615	0.393	0.463
0.383	0.368	0.278
0.231	-0.228	0.072
0.599	0.711	0.169
0.581	0.507	0.206
-0.081	-0.135	-0.018
-0.439	-0.306	-0.871
-0.445	-0.375	-0.05
0.681	0.239	0.223
0.481	0.302	0.202
1.18	1.067	0.211
0.363	0.035	-0.717
0.963	0.503	0.58
-0.244	-0.074	-0.121
1.119	1.063	0.432
-0.575	-0.306	-0.591
0.701	0.687	0.332
0.111	0.402	0.097
-0.074	0.184	-0.119
0.258	0.761	-0.551
-0.211	-0.1	-0.415
0.102	-0.203	0.236
0.072	0.207	-0.092
0.091	0.052	0.713
0.06	0.074	-0.05
0.627	0.448	0.478
0.445	0.321	0.484
1.114	0.712	0.695
0.19	0.109	-0.438
-0.286	-0.067	-0.064
-0.338	-0.142	-0.843
-0.473	-0.05	-0.26
-0.13	0.207	0.086
1.157	0.28	-0.183
-0.051	0.151	-0.134
1.271	0.492	0.29
2.358	-0.1875	0.038
0.765	0.806	0.439
0.328	0.31	0.272
0.216	-0.071	-0.634
0.517	0.069	0.179
0.656	0.629	0.524
-0.718	-0.743	0.23
0.019	-0.148	-0.158
0.733	0.294	0.254
0.335	-0.057	0.07
-1.266	-0.697	0.14
0.59	0.659	0.15
-0.593	-0.142	-0.112
-0.129	-0.484	0.543
-0.071	-0.132	-0.045
0.487	0.461	0.385
0.501	0.111	0.003
0.2525	0.31	0.224
0.753	0.361	0.702
1.115	-1.4	-2.511
-0.2	-0.061	-0.355
0.148	0.069	0.183
0.511	0.221	0.238
1.176	1.119	-0.227
0.711	0.388	0.202
-0.437	-0.756	-0.399
-0.144	-0.246	0.117
-0.018	-0.041	0.446
0.449	0.022	0.078
0.494	0.366	0.265
-0.824	-0.075	-1.167
0.258	0.17	-0.383
0.7035	0.8275	0.664
-1.224	-0.669	0.087
-0.647	0.375	-0.175
0.666	1.141	0.49
1.023	0.851	0.573
0.497	0.456	0.387
-0.51	-0.675	-0.09
-0.188	-0.01	0.01
-0.042	0.135	0.191
0.097	0.183	0.003
-0.229	-0.364	0.211
-0.839	-0.358	0.044
0.465	0.461	0.497
0.037	-0.219	0.073
0.726	0.702	0.697
0.075	0.138	0.259
-0.127	0.063	0.243
-0.054	0.524	-0.581
0.119	0.175	0.076
0.271	0.335	-0.126
-1.092	-1.066	-0.556
0.683	0.414	0.097
-0.47	-0.329	0.33
-0.25	0.882	-0.082
4.683	0.793	3.514
-1.789	-0.306	-1.445
0.318	0.365	0.129
-0.273	0.248	-0.266
0.059	0.184	0.042
0.511	0.305	0.427
0.079	0.185	-0.182
0.361	0.341	0.185
-1.206	-0.099	-0.753
1.12	0.53	-0.004
0.159	-0.023	-0.264
0.28	0.302	0.211
-0.653	-0.105	-0.597
-0.104	-0.096	0.3615
1.719	0.951	0.684
0.507	0.469	0.481
-0.192	-0.613	-0.119
0.381	0.57	0.337
-0.138	-0.352	-0.496
0.197	0.507	0.074
1.394	1.584	0.679
-0.096	0.235	-0.336
0.191	0.289	-0.092
0.48	0.207	-0.086
0.479	0.686	0.441
0.867	0.471	0.441
0.475	0.682	0.066
1.079	0.76	0.421
0.447	-0.099	0.234
-0.488	-0.405	-0.028
1.217	0.595	0.434
0.85	0.438	0.128
-0.175	-0.52	0.199
0.306	0.154	0.593
0.196	-0.141	-0.527
0.7315	0.3525	0.526
-0.23	-0.278	0.431
0.294	0.158	0.1325
0.165	0.039	0.203
0.199	0.052	0.1625
-0.274	-0.321	-0.483
0.513	0.243	0.137
0.873	0.696	0.375
0.52	0.234	-0.127
-0.411	-0.421	-0.48
0.051	-0.571	0.188
1.173	0.433	0.264
0.1745	0.0935	0.661
0.3	0.377	0.072
-0.725	-0.375	-0.554
2.523	1.453	1.763
-0.263	-0.108	0.028
-0.048	0.32	-0.346
0.758	-0.39	0.5365
1.678	1.11	0.933
0.401	-0.2205	0.263
0.34	0.593	0.161
1.459	0.299	0.705
-0.122	0.225	0.187
0.31	0.294	0.178
0.581	0.046	0.405
0.192	-0.264	0.155
0.147	0.283	0.107
0.305	-0.048	0.434
0.163	0.095	0.102
-0.594	-1.47	0.324
-0.282	-0.604	0.257
0.004	-0.194	0.068
0.243	0.506	0.16
-0.779	-0.128	-1.188
-1.183	-0.52	-1.079
