-0.7103	-0.5087	-0.4435	-0.7	-0.6317	0.0023
-0.068	-0.263	0.228	0	0.155	-0.472
0.628	0.5785	0.784	0.585	-0.3995	0.23
0.579	0.722	1.105	0.972	-0.173	-0.862
0.234	0.145	0.025	-0.08	0.612	-0.21
-0.26	0.016	0.188	0.239	0.364	-0.471
-0.647	0.133	-0.771	-0.749	-1.173	0.039
1.195	0.8975	1.1435	0.9005	0.702	0.1535
-0.574	-0.678	-0.378	-0.348	0.425	-0.052
0.063	0.054	0.252	0.336	0.999	-0.253
1.451	0.766	0.816	0.126	-0.145	0
1.1405	0.984	0.9725	0.6965	0.8095	-0.639
-0.809	-0.924	-0.746	-0.451	-0.181	0.159
-0.572	-0.355	-0.12	0	-0.182	-0.1207
2.462	2.721	2.808	2.649	2.045	-0.316
0.639	0.1	0.245	0	0.36	-0.132
1.384	1.433	1.876	1.664	0.539	-0.011
0.974	0.485	-0.077	-0.485	-0.56	-0.926
-3.3645	-2.3075	-3.613	-3.058	-1.928	-1.037
1.126	0.415	0.816	0.874	1.148	-0.7
0.511	0.588	0.446	0.309	0.718	0.407
0.466	0.348	0.269	-0.133	0.085	-0.152
2.054	1	1.207	0.858	0.524	-0.459
-0.809	-0.9335	-0.817	-0.558	-0.121	0.011
-1.946	-2.146	-1.629	-1.582	-0.189	0.52
0.67	-0.252	0.11	-0.305	-0.065	-0.21
-0.045	-0.076	0.1505	-0.1655	0.1985	0.0505
-3.168	-2.043	-3.056	-2.741	-1.956	0.378
1.15	0.801	1.023	0.152	-0.507	0.018
-5.147	-3.931	-4.362	-4.11	-1.351	-0.147
-0.986	-0.867	-0.521	-0.55	-0.088	-0.152
-0.641	-0.549	-0.742	-0.885	-0.065	-0.557
0.3428	0.702	-0.0565	0.1178	-2.7825	-0.309
-0.027	0.057	0.6795	0.2685	-0.0635	0.42
-0.596	-0.485	-0.425	-0.181	-0.092	-0.09
-0.933	-0.962	-0.735	-0.455	0.278	0.104
0.124	0.481	0.634	0.62	0.341	-0.716
1.004	0.585	1.05	1.28	0.496	-0.228
-0.483	-0.585	-0.619	-0.415	-0.778	-0.157
0.421	0.506	0.231	0.1865	0.522	-0.4135
-0.035	-0.159	0.068	-0.027	0.193	0.128
-1.641	-1.322	-1.347	-1.807	-1.085	0.276
-0.1125	0.2765	-0.3055	-0.0375	0.345	-0.2965
-3.158	-3.74	-3.191	-2.086	-0.289	0.601
-0.007	0.447	0.434	-0.082	-0.338	0.164
0.042	-0.138	-0.013	0	-0.021	-0.568
-0.899	-0.796	-0.751	-0.38	-0.404	-0.268
-1.718	-2.034	-2.049	-1.159	-0.925	-1.358
-3.7325	-3.3145	-2.793	-2.816	-1.7585	-1.092
-3.277	-3.574	-3.012	-1.958	-0.28	-0.742
-0.986	-1	-1.662	0.2073	1.025	1.807
3.64	3.546	3.335	3.003	1.684	0.547
-0.096	0.2745	0.433	1.309	0.344	-0.4585
0.224	0.28	1.84	0.459	0.365	-0.152
0.615	0.607	0.52	0.304	-0.059	0.16
3.387	5	2.312	1.28	-0.115	-0.236
1.441	1.363	1.519	1.541	0.886	-0.895
-0.224	0.067	-0.234	-0.585	-0.577	0.095
-0.2775	0.064	0.184	0.331	0.063	-0.304
-0.6093	-0.6	0.011	-0.3527	-1.197	-0.1387
-0.401	-0.71	-0.865	-0.678	-0.393	-0.099
-0.263	-0.3465	0.1425	-0.016	-0.2355	-0.1005
1.871	2.125	2.154	2.082	1.115	-1.042
-0.49	-0.159	0.124	0.048	-0.035	-1.308
1.6185	1.417	1.4925	1.4605	1.009	0.1945
-0.073	0.485	0.371	-0.138	-0.52	-0.197
-0.972	-1	-1.194	-0.852	-0.613	0.247
0.2335	0.126	0.075	0.25	0.245	-1.126
-0.298	-0.089	-0.031	-0.131	0.113	0.329
-0.097	-0.081	0.013	0.248	-0.097	-0.196
-1.924	-0.748	-0.831	-0.652	-0.405	0.366
-0.597	-0.977	-1.0135	-0.796	-2.3185	-0.016
0.014	-0.379	-0.202	-0.17	-0.223	-0.241
1.625	1.248	1.152	0.913	0.123	-0.263
-1.822	-1.856	-1.564	-1.189	-0.94	0.044
0.9565	0.7485	0.828	0.759	0.4845	-0.163
0.765	0.404	0.776	0.209	0.2	-0.115
1.772	1.138	1.334	0.844	-0.125	-0.313
0.45	0.518	0.338	0	0.169	0.527
-0.572	-0.344	-0.176	-0.023	-0.117	-0.571
-0.2425	-0.408	-0.334	-0.2925	-0.171	-1.211
-0.967	-0.678	-0.599	-0.344	-0.844	-1.147
-0.513	-0.661	0.3777	-0.0965	-0.537	-0.05
0.138	-0.077	0.108	0.108	-0.173	0.264
-0.446	-0.8685	-0.521	-0.74	-1.628	-1.043
-0.526	-0.241	-0.439	-0.585	-0.604	-0.401
-0.526	-0.392	-0.18	-0.233	-0.256	0.107
1.191	0.715	0.782	0.557	0.855	-1.352
-2.799	-3.663	-3.33	-2.468	-1.062	-0.12
0.878	0.358	0.489	0.477	0.201	0.357
-0.986	1.495	1.223	0.678	0.545	-0.107
-0.738	-0.402	-0.473	-0.621	-0.829	-0.182
-1.127	-1.173	-0.886	-1.032	-0.692	0.411
1.229	0.55	1	0.741	-0.02	0.177
-3.776	-3.376	-2.963	-3.16	-1.295	0.201
