0.367	0.542	0.421	0.661	0.504
-0.23	-0.129	-0.119	-0.199	-0.254
-0.188	-0.133	-0.089	-0.013	-0.049
-0.013	-0.061	-0.413	-0.088	-0.085
0.33	0.647	0.408	0.644	0.811
-0.063	0.0065	-0.471	-0.118	-0.1735
0.065	-0.396	-0.161	-0.349	-0.295
-0.127	-0.101	-0.258	-0.146	-0.09
-0.062	-0.0165	0.051	0.0325	-0.086
-0.383	-0.23	-0.139	-0.269	-0.155
0.4085	-0.018	-0.749	1.7015	0.312
-0.024	0.267	-0.026	-0.015	0.059
-0.316	-0.44	-0.324	-0.409	-0.378
0.388	0.092	0.056	-0.152	0.079
-0.088	-0.065	-0.231	0.201	0.401
-0.144	-0.213	-0.301	-0.213	-0.03
0.06	-0.035	-0.294	-0.228	-0.178
0.514	0.346	-0.267	-0.008	0.11
0.362	0.347	0.313	0.644	0.668
-0.066	-0.246	-0.214	-0.525	-0.275
-0.059	0.056	0.097	0.052	0.091
0.041	0.517	0.392	0.219	-0.149
-0.416	-0.276	-0.182	-0.238	-0.073
-0.197	-0.138	-0.162	1.059	-0.614
0.445	0.606	-0.057	0.035	0.217
0.22	0.413	0.271	0.46	0.36
-0.118	-0.049	-0.118	-0.05	0.004
-0.323	-0.054	-0.37	-0.38	-0.619
1.086	0.111	-0.84	-0.3022	-0.048
0.281	0.223	-0.121	-0.19	-0.044
0.2455	0.176	0.302	-0.032	0.419
-0.044	0.1565	-0.0705	0.1625	0.196
-0.067	0.013	-0.264	-0.177	-0.18
-0.541	-0.424	-0.331	-0.444	-0.439
0.413	0.006	-0.236	-0.241	0.259
0.761	0.517	0.561	0.515	0.507
0.096	0.129	-0.036	-0.038	-0.174
0.614	0.607	0.287	0.527	0.479
0.236	1.406	0.981	0.585	0.478
-0.053	0.038	-0.025	-0.043	-0.132
-0.183	-0.589	-2.42	-3.036	-0.88
0.197	1.102	0.866	0.513	0.45
0.164	0.134	-0.063	0.103	0.144
0.063	0.921	1.7745	0.13	0.3695
-0.129	-0.07	-0.31	-0.682	0.102
-0.177	0.061	-0.038	-0.02	-0.193
0.01	-0.295	-0.145	-0.035	0.127
-0.059	-0.242	-0.298	-0.073	-0.064
0.173	0.048	-0.208	0.208	0.093
-0.921	-0.787	-1.704	-0.709	-0.61
0.116	0.044	0.121	0.306	0.215
-0.142	-0.0205	-0.501	-0.401	0.0175
-0.178	0.241	0.099	-0.098	-0.254
-0.254	-0.268	-0.516	-0.326	-0.282
0.281	0.29	-0.188	-0.042	0.134
-0.003	-0.134	-0.337	0.06	-0.072
-0.068	-0.116	-0.182	-0.039	-0.03
0.348	0.389	0.086	0.023	0.122
0	-0.252	-0.09	-0.227	-0.066
0.449	-0.383	-0.812	-0.356	-0.064
-0.5585	-0.773	-1.0065	-1.282	-0.8875
-0.273	-0.746	-0.276	-0.137	-0.175
0.205	0.3805	-0.104	-0.105	-0.0595
-0.136	-0.369	-0.489	-0.846	-0.171
0.294	0.503	0.637	0.461	0.305
-0.472	-0.046	-0.56	-0.333	-0.371
0.137	0.286	-0.001	0.021	0.09
0.153	0.266	0.141	-0.028	-0.105
-0.7245	0.092	-0.755	-0.036	-0.293
-0.1596	-0.301	-0.196	-0.3305	-0.1495
-0.203	0.184	0.214	0.163	0.138
-0.103	-0.575	-0.062	-0.278	-0.046
-0.125	0.25	0.424	0.224	-0.061
0.183	0.071	-0.033	0.574	0.341
0.161	-0.089	0.021	0.213	0.254
-0.047	0.266	-0.226	-0.199	-0.093
-0.02	-0.441	-1.246	-0.751	-0.53
0.257	-0.359	-0.163	-0.153	0.27
0.046	-0.463	-0.826	-0.572	-0.238
-0.768	-0.324	0.394	0.476	0.172
-1.356	-1.117	0.485	-0.374	0.536
0.259	2.396	1.934	1.802	1.578
0.108	-0.104	-0.321	-0.276	0.013
1.096	0.156	-0.198	-0.274	-0.547
-0.181	-0.287	-0.365	0.191	0.195
0.088	0.219	0.332	0.319	0.096
1.403	0.6295	0.4235	0.145	0.85
-0.09	-0.105	-0.175	0.123	0.011
-0.013	0.047	-0.212	-0.21	0.088
-0.141	0.808	0.738	0.309	0.064
0.0335	0.205	-0.305	0.259	-0.0455
-0.423	-0.3175	-0.0135	-0.7865	-0.3885
-0.085	-0.047	0.1	0.357	0.465
-0.281	-0.515	-0.467	-0.486	-0.121
-0.222	-0.265	-0.186	0.006	-0.057
0.116	-0.641	-2.097	-0.49	-0.354
0.062	0.191	-0.149	0.099	-0.031
0.705	0.085	-0.939	-0.776	-0.543
-0.267	-0.22	-0.343	0.036	0.097
0.626	0.514	0.436	0.72	0.813
0.071	0.208	0.031	0.065	0.255
0.097	0.251	0.064	0.137	0.31
0.3775	0.4035	0.1305	0.2965	0.2855
-0.28	-0.072	-0.229	0.015	0.013
-1.147	-0.67	-1.461	-1.705	-0.692
0.112	0.751	0.522	0.442	0.29
0.54	0.757	0.362	0.512	0.556
-0.263	-0.952	-1.037	-0.914	-0.306
-0.136	-0.359	-1.353	0.218	-0.574
0.332	0.366	0.082	-0.169	0.008
0.02	-0.032	-0.02	-0.227	0.048
0.507	0.076	-0.038	0.266	-0.073
-0.049	-0.793	-0.09	-0.74	-0.297
-0.019	0.215	0.075	-0.142	0.223
-0.219	-0.195	-0.156	-0.065	-0.087
0.223	0.041	-0.153	0.005	0.134
0.252	-0.095	0.218	0.034	0.423
-0.499	-0.172	-0.453	-0.172	-0.074
-0.124	0.8	0.499	0.242	0.188
0.081	-0.325	-0.838	-1.071	-0.908
-0.266	-0.219	-0.134	-0.132	-0.015
-0.189	-0.033	-0.194	0.01	-0.022
0.511	0.384	-0.1	-0.031	0.296
0.901	1.309	1.149	0.893	0.654
-0.047	-0.585	-1.355	-1.507	-0.142
0.349	-0.082	-2.267	-0.335	-0.206
-0.107	0.001	-0.006	0.046	0.088
0.143	-0.014	-0.362	-0.391	-0.31
0.213	0.408	0.175	0.14	0.294
-0.212	0.504	-0.278	-0.559	-0.464
-0.157	-0.373	-0.789	-0.127	-0.174
0.191	0.009	-0.409	-0.085	0.366
0.221	-0.108	0.069	-0.045	-0.177
-0.355	-0.352	-0.281	-0.239	-0.243
-0.158	-0.337	-0.183	-0.243	-0.02
-0.06	-0.284	-0.53	-0.612	-0.228
-0.449	-0.942	-0.573	-0.781	-0.537
0.873	0.437	0.541	0.797	1.196
-0.089	-0.301	-0.293	-0.232	-0.124
0.89	0.941	0.54	-0.216	0.773
0.087	0.237	0.337	0.584	0.656
0.2325	-0.0375	-0.1785	0.4655	-0.188
-2.087	-0.068	-0.029	0.112	0.222
-0.228	-0.36	-0.435	-0.208	0.11
0.067	0.487	0.811	0.328	0.267
0.049	-0.04	-1.006	-0.133	-0.025
0.368	-0.097	0.047	0.089	0.064
-0.095	0.303	0.499	0.136	0.404
0.355	0.253	0.183	0.338	0.347
-0.211	-0.936	-0.881	-0.724	-0.684
-0.2515	-0.2205	-0.1205	-0.1745	0.2035
-0.124	-0.204	-0.322	-0.414	0.062
0.126	-0.179	-0.423	-0.311	-0.133
0.349	0.238	-0.017	0.142	0.165
0.687	0.626	0.072	0.425	0.549
0.041	1.97	-0.199	-0.156	-0.13
-0.943	-0.874	-0.559	-0.385	-0.26
0.029	-0.259	-0.131	-0.878	-0.365
0.341	0.394	0.102	0.065	0.18
-0.09	-0.573	-0.709	-0.442	-0.227
-0.108	-0.489	-0.592	-0.277	-0.177
-0.206	-0.359	-0.204	-0.073	-0.01
0.5475	0.2455	-0.114	0.2655	0.5055
-0.26	-0.1545	0.022	0.1125	0.142
0.726	0.06	-0.46	-0.497	-0.428
0.178	0.6705	1.6155	0.8587	0.5965
-0.211	0.046	-0.117	-0.322	-0.216
0.005	-0.374	-0.571	-0.307	-0.24
0.713	0.94	0.657	0.596	0.549
2.642	1.232	0.731	1.234	0.687
-0.446	-0.552	-0.26	-0.321	-0.111
0.114	0.005	-0.102	0.101	0.075
-0.165	-0.1895	-0.3255	-0.9715	0.177
0.011	-0.188	-0.275	-0.125	-0.15
0.263	0.252	0.163	0.545	0.483
-0.011	-0.89	-1.651	-1.956	-1.807
-0.25	-1.094	-1.105	-0.934	-0.592
0.124	0.003	0.035	0.43	0.382
0.76	0.2613	-0.183	0.2863	0.429
-0.187	-0.163	-0.199	-0.075	-0.005
0.106	0.176	-0.356	-0.15	-0.153
0.976	-0.386	-0.176	0.596	0.75
-0.4575	-0.06	0.392	0.1055	0.277
-0.302	-0.275	-0.236	-0.22	-0.099
-0.042	-0.641	-0.712	-0.292	-0.223
0.228	0.18	0.291	0.429	0.461
0.139	0.057	-0.227	0.128	0.261
0.077	-0.144	-0.336	0.335	0.36
0.445	-0.002	-0.188	-0.147	-0.076
0.482	-0.104	-0.254	0.33	0.042
-0.039	0.012	0.065	-0.11	0.033
0.477	-0.453	-0.865	-0.596	-0.288
-0.111	-0.006	-0.236	-0.147	-0.223
0.034	-0.15	-0.416	-0.246	0.007
0.014	-0.205	-0.236	-0.091	-0.067
0.078	-0.29	1.196	0.009	0.084
0.062	0.252	0.276	0.128	-0.041
0.337	-0.015	-0.254	-0.099	-0.019
-0.196	0.058	0.229	0.113	-0.048
-0.627	0.051	0.109	0.141	0.132
-0.171	-0.202	-0.444	-0.403	-0.388
-0.03	-0.055	0.114	0.127	0.108
0.128	0.005	-0.311	-0.203	-0.087
-0.198	-0.153	-0.073	0.253	0.183
0.161	0.043	-0.125	0.022	-0.263
-0.248	-0.3825	-0.4075	-0.2205	-0.2495
-0.1	0.664	0.528	0.268	0.226
-0.055	-0.273	0.301	0.47	0.087
0.261	0.255	-0.01	0.002	0.096
0.708	0.254	0.031	0.152	0.431
0.018	0.013	-0.063	0.161	0.138
-0.03	-0.042	0.224	0.018	0.006
0.007	-0.425	-0.66	-0.494	-0.367
-0.093	0.174	0.08	0.124	-0.001
0.226	0.307	0.502	0.628	0.603
1.424	-1.032	-0.568	-0.87	-0.219
-0.029	0.783	0.49	0.088	0.039
0.388	0.187	-0.236	-0.253	-0.232
0.498	0.531	0.268	0.349	0.452
-0.057	-0.298	-0.139	-0.066	-1.54
-0.105	0.391	0.411	0.365	0.163
0	-0.031	-0.416	-0.242	0.15
-0.017	0.19	-0.976	0.39	0.249
0.77	0.087	0.021	-0.117	0
-0.011	0.173	0.205	0.149	0.122
0.172	-0.2585	-0.3545	-0.479	1.0515
-0.519	-0.065	-1.388	1.273	0.509
-0.254	0.827	0.56	0.428	0.303
-0.075	0.288	0.337	0.024	0.092
-0.143	0.032	-0.124	-0.262	-0.007
-0.225	-0.197	-0.456	-0.397	-0.23
0.067	0.288	-0.043	0.17	-0.029
-0.096	-0.4555	-0.3175	-0.0145	0.1585
-0.286	-0.186	-0.571	-0.253	0.37
0.015	-0.112	-0.497	-0.448	-0.416
0.274	0.119	0.038	0.084	0.148
0.768	0.419	0.314	0.512	0.609
0.112	0.083	-0.531	-0.372	-0.197
0.1585	0.3495	0.0167	0.01	0.945
0.162	0.176	0.04	-0.009	0.023
0.528	0.702	0.336	0.279	0.325
-0.179	0.01	0.015	0.37	0.228
-0.294	-0.416	-0.008	0.049	-0.444
-0.109	-0.333	-0.158	-0.188	-0.109
-0.019	-0.703	-0.161	-0.474	-0.165
-0.207	0.521	0.534	0.26	0.298
0.829	0.128	-0.054	-0.124	-0.019
-0.404	-0.218	-0.09	0.09	0.186
0.2045	0.145	-0.2535	0.446	0.2455
-0.155	0.696	0.173	0.089	-0.004
0.023	0.036	-0.217	0.041	0.016
-0.103	-0.28	-0.441	-0.379	-0.334
0.142	-0.02	-0.114	-0.035	-0.044
0.137	0.166	0.127	0.058	0.22
-0.242	-0.643	-0.5237	-1.178	-0.586
-0.204	-0.317	-1.105	-1.286	-0.696
0.245	-0.15	-0.964	-1.066	-0.894
0.057	0.021	1.151	0.407	0.313
0.353	0.0895	-0.1935	-0.05	-0.0105
-0.436	-0.924	-0.629	-0.762	-0.437
-0.309	-0.264	-0.692	-0.469	-0.272
-0.323	-0.11	-0.341	0.312	-0.067
-0.02	0.016	-0.245	-0.039	-0.001
-0.3475	-0.496	-0.541	-0.26	0.0255
-0.272	0.277	0.222	0.036	-0.088
0.222	-0.201	-0.926	-0.229	0.108
-0.144	-0.268	-0.478	-0.369	-0.318
-0.265	0.119	-0.374	-0.08	-0.034
0.328	0.026	-0.141	0.073	0.319
-0.42	-0.433	-0.246	-0.247	0.021
0.291	-0.333	-0.4995	-0.5305	0.112
0.627	0.256	-0.162	0.146	0.37
0.012	-0.457	0.792	-0.105	0.239
0.033	-0.157	0.198	0.166	0.086
0.26	0.161	-0.298	-0.239	-0.142
-0.348	-0.729	-0.574	-0.37	-0.213
1.265	-1.241	-1.866	0.3606	-1.9
-0.177	0.013	-0.445	-0.514	-0.126
-0.005	0.913	0.449	0.25	0.003
-0.0725	-0.215	-0.307	-0.2255	-0.0595
2.884	0.354	-0.399	-0.268	0.096
-0.218	-0.425	-0.24	-0.396	-0.305
-0.239	0.367	0.257	0.015	-0.111
-0.339	0.137	-0.147	-0.219	0.179
0.032	0.051	0.242	0.084	0.247
-0.086	0.063	-0.372	-0.457	-0.094
0.162	0.141	-0.269	-0.656	-0.116
0.141	0.951	1.046	0.797	0.521
0.044	0.177	-0.09	0.18	0.22
0.212	0.2715	-0.019	0.3245	0.284
0.348	0.145	0.187	-0.002	0.272
-0.0585	-0.096	-0.249	-0.086	0.1075
-0.376	-0.417	-0.293	-0.389	-0.557
0.235	-0.534	-0.21	-0.134	0.067
0.246	0.819	0.828	1.067	0.605
0.266	0.247	-0.001	0.238	0.269
-0.655	-0.356	-0.539	-0.325	-0.273
-0.125	-0.155	-0.143	-0.249	-0.181
0.27	0.293	0.248	0.447	0.343
0.328	0.404	0.602	0.596	0.676
0.125	-0.205	-0.224	-0.062	-0.025
0.128	0.26	0.254	0.424	0.437
-0.307	-0.001	-0.196	-0.084	-0.204
-0.144	0.137	-0.465	-0.426	0.394
0.692	0.408	-0.105	0.227	0.211
0.599	0.538	-0.292	0.148	0.231
-0.1075	1.025	0.5685	0.4405	0.191
0.071	0.345	0.094	0.189	0.134
0.318	0.35	0.219	0.203	0.143
0.109	0.168	-0.298	-0.179	-0.083
-0.174	-0.409	-0.419	-0.195	-0.203
-0.052	-0.274	-0.369	-0.496	-0.003
0.205	0.148	-0.075	-0.009	-0.068
-0.488	-0.286	-0.426	-0.529	-0.257
0.066	-0.1625	0.081	0.209	0.633
0.279	0.744	0.68	0.608	0.565
0.255	0.683	-0.041	0.45	0.375
0.065	0.856	0.46	1.506	1.154
-0.071	0.1245	0.003	-0.031	0.1625
0.154	0.753	0.804	0.589	0.443
0.123	-0.317	-6.753	-0.409	-0.374
-0.082	-0.104	-0.04	0.071	0.004
-0.09	0.021	0.147	0.137	0.382
-0.008	0.562	0.283	0.214	0.172
-0.015	0.545	-0.072	0.269	0.047
0.362	0.592	0.247	0.184	0.3
0.45	-0.538	-0.888	-0.638	-0.364
-0.173	-0.133	0.025	-0.148	-0.163
-0.02	-0.274	-0.302	-0.093	0.008
0.233	0.149	-0.175	-0.165	-0.056
0.232	0.395	0.328	0.17	0.348
-0.173	0.377	0.367	0.085	-0.031
-0.188	-0.002	-0.105	-0.047	-0.033
0.288	0.394	0.2	0.651	0.1465
0.0365	0.055	-0.171	0.361	0.2845
0.0879	-0.122	-0.7	-0.815	-0.004
-0.364	-0.174	-0.017	0.101	0.191
-0.367	-1.743	-2.639	-2.056	-1.602
2.632	1.331	-0.649	-2.313	0.4505
0.454	0.0815	0.111	0.1725	0.3225
-0.57	-0.712	-0.884	-1.129	-0.296
0.52	-0.015	-0.149	-0.409	0.117
-0.135	-0.009	-0.365	-0.199	-0.187
0.807	0.26	0.475	-0.085	-0.532
0.06	-0.592	-0.98	-1.418	-0.418
-0.338	-0.449	-0.327	-0.449	-0.437
0.142	0.228	0.144	0.043	0.07
-0.26	0.099	-0.009	-0.135	-0.024
-0.012	0.162	0.011	0.023	0.459
0.107	-0.021	-0.313	-0.111	-0.179
0.179	-0.374	-0.327	-0.632	-0.473
0.532	0.582	0.317	0.591	0.803
0.109	0.224	0.052	0.2	0.122
-0.137	-0.289	-0.204	-0.177	-0.246
0.315	0.019	-0.267	0.046	0.121
-0.023	0.707	0.317	0.455	0.488
-0.325	-0.406	-0.493	-0.238	0.14
0.436	0.343	0.019	0.224	0.239
0.161	-0.271	-0.847	-0.146	0.125
0.341	0.463	0.606	0.762	0.791
0.329	0.118	0.233	0.138	0.265
0.274	1.216	0.586	0.546	0.653
0.222	0.026	-0.28	-0.0405	0.3285
0.52	0.313	0.25	0.303	0.44
-0.349	-0.214	-0.292	-0.257	-0.174
0.171	-0.238	-0.23	-0.148	-0.205
0.338	0.364	0.207	0.293	0.2885
-0.059	0.097	-0.088	0.06	0.237
-0.029	-0.055	0.185	0.129	0.243
