0.193	-1.031	0.342	0.388	0.2134	0.348	0.24	0.276	0.495
-0.475	-1.556	-0.282	-0.041	0.3345	0.497	0.73	0.299	0.531
0.199	0.017	0.211	-0.058	2.713	0.057	0.104	0.08	0.406
0.287	1.044	0.562	-0.097	-0.279	0.412	-0.2	0.381	0.441
0.1135	0.918	1.3915	0.6585	-0.8098	0.436	0.5915	0.263	0.43
1.457	-0.219	-0.335	-0.469	-2.86	0.042	-0.078	0.039	-0.183
-0.301	-0.593	0.126	-0.0163	-0.8627	0.172	0.298	0.2313	0.214
0.667	1.047	1.24	0.206	-8.93	-0.536	-0.083	-0.383	-0.718
0.034	0.2861	0.35	-0.184	-1.6041	-0.1183	0.1807	-0.05	-0.2497
-0.06	0.2192	0.553	-0.503	1.6097	0.415	-0.085	0.256	0.619
-0.107	0.815	0.168	-0.092	-0.8554	0.139	0.103	-0.112	0.254
0.859	1.825	1.384	1.087	1.852	-0.373	-0.102	-0.441	-0.813
0.477	0.72	0.391	0.001	-2.6121	0.425	-0.095	0.549	0.468
-0.085	-1.835	-0.551	-0.482	1.383	0.109	-0.045	0.285	0.253
-0.109	0.566	0.136	0.144	-1.8219	-0.149	-0.038	-0.267	0.129
0.348	0.104	0.684	0.101	-2.4357	-0.071	0.1625	-0.0675	0.23
-0.419	-0.81	0.216	-0.333	1.432	0.333	-0.026	0.009	0.104
-0.52	0.781	0.424	-0.175	0.5536	0.337	0.445	0.428	0.732
0	1.619	0.247	0.638	0.6851	-0.379	0.383	-0.088	0.011
0.334	0.4	0.415	0.98	-1.1178	-0.023	0.235	-0.095	-0.268
-0.363	-0.959	-0.099	0.558	-2.623	0.346	-0.134	0.277	0.492
0.254	-0.4595	0.3645	0.962	1.0485	0.025	0.2625	0.2035	-0.2115
0.203	0.547	1.289	-0.037	0.9751	0.94	1.26	0.698	0.97
0.008	-0.445	-0.189	0.118	-2.753	0.025	0.411	-0.089	0.161
-0.17	0.313	1.168	1	-0.1363	0.144	0.559	0.075	0.238
1.202	0.358	0.898	1.926	8.443	2.087	-3.104	3.322	1.459
-1.202	-1.983	-1.801	-0.045	-0.844	0.116	-0.19	-0.055	0.033
0.483	-0.436	0.943	0.823	-0.9979	0.933	0.498	0.664	0.917
0.53	0.166	0.966	0.693	-3.269	-0.118	0.316	-0.041	-0.251
0.088	-0.434	0.006	0.166	-1.4129	-0.128	0.4	0.046	0.174
-1.251	0.127	0.496	-0.474	0.9021	0.137	1.06	-0.037	0.509
-0.403	-0.006	-0.262	-0.262	-2.0028	0.078	0.333	-0.194	0.285
-0.011	-0.581	-1.038	-0.973	-1.7211	0.075	-0.242	0.347	0.475
